,iteration,Air Force Def,Akron Def,Alabama Def,Appalachian St Def,Arizona Def,Arizona St Def,Arkansas Def,Arkansas St Def,Army Def,Auburn Def,BYU Def,Ball St Def,Baylor Def,Boise St Def,Boston College Def,Bowling Green Def,Buffalo Def,C Michigan Def,California Def,Charlotte Def,Cincinnati Def,Clemson Def,Coastal Car Def,Colorado Def,Colorado St Def,Connecticut Def,Duke Def,E Michigan Def,East Carolina Def,FL Atlantic Def,Florida Def,Florida Intl Def,Florida St Def,Fresno St Def,Ga Southern Def,Georgia Def,Georgia St Def,Georgia Tech Def,Hawaii Def,Houston Def,Illinois Def,Indiana Def,Iowa Def,Iowa St Def,Kansas Def,Kansas St Def,Kent Def,Kentucky Def,Louisiana Def,LSU Def,Liberty Def,Louisiana Tech Def,Louisville Def,MTSU Def,Marshall Def,Maryland Def,Massachusetts Def,Memphis Def,Miami FL Def,Miami OH Def,Michigan Def,Michigan St Def,Minnesota Def,Mississippi Def,Mississippi St Def,Missouri Def,N Illinois Def,NC State Def,Navy Def,Nebraska Def,Nevada Def,New Mexico Def,New Mexico St Def,North Carolina Def,North Texas Def,Northwestern Def,Notre Dame Def,Ohio Def,Ohio St Def,Oklahoma Def,Oklahoma St Def,Old Dominion Def,Oregon Def,Oregon St Def,Penn St Def,Pittsburgh Def,Purdue Def,Rice Def,Rutgers Def,SMU Def,San Diego St Def,San Jose St Def,South Alabama Def,South Carolina Def,South Florida Def,Southern Miss Def,Stanford Def,Syracuse Def,TCU Def,Temple Def,Tennessee Def,Texas Def,Texas A&M Def,Texas St Def,Texas Tech Def,Toledo Def,Troy Def,Tulane Def,Tulsa Def,UAB Def,UCF Def,UCLA Def,ULM Def,UNLV Def,USC Def,UT San Antonio Def,UTEP Def,Utah Def,Utah St Def,Vanderbilt Def,Virginia Def,Virginia Tech Def,W Michigan Def,WKU Def,Wake Forest Def,Washington Def,Washington St Def,West Virginia Def,Wisconsin Def,Wyoming Def
53,53,0.405058780552933,0.5064639117026313,0.7962811197755623,0.6133412119935138,0.39682087268851923,0.5232406904146988,0.39961177236953277,0.3559961965088527,0.5699638623756608,0.7979067529352617,0.6941375327875684,0.26267818341803084,0.5150973207339866,0.6456660918197823,0.49748368632158324,0.3201530750525416,0.5901109484448376,0.4489042795791064,0.735319706340387,0.4060332942911717,0.5104473746697308,0.8910193129878489,0.28041109745625525,0.43300305932389394,0.297988094330894,-0.01996982797119704,0.6748852002927372,0.5865449515437665,0.1884443556047999,0.49563382286256275,0.7539288478367037,0.4255251576565885,0.5427390953152808,0.7114326351407355,0.4869775970655869,0.7518474674786879,0.26066220257970846,0.5209759770292698,0.3294957993678188,0.20788268191110837,0.4831038878149335,0.5997077904292324,0.8489155361784726,0.7409776203253606,0.47342059376530493,0.6457648551827532,0.3094925646914163,0.7840901480431396,0.21444818684316463,0.7618379421737346,0.21901127171810367,0.5832974117639808,0.4349032575996233,0.5104309064325057,0.5929757108983228,0.5513150666557104,0.1854953128513743,0.1948949272810127,0.7443608858168888,0.5598117322131991,0.8071439289047111,0.8629413829525291,0.661207820048974,0.39395703731390397,0.8990577535830058,0.5433528837606612,0.7228250202486726,0.4570395216807884,0.33618220228511647,0.6172857373486113,0.46400750647157285,0.36558262979039197,0.2600885112607182,0.29187707057452744,0.42413491781864054,0.7561685848051454,0.8145526481644929,0.524524512611836,0.7666072669949721,0.44388875841815706,0.4153166754017592,0.34378504482286126,0.44730848954783076,0.19614305849154723,0.7895502158047147,0.5619588127935677,0.6298141717420256,0.3352672583538999,0.45052672562888146,0.22336925526416554,0.5670442838694679,0.12044305173487026,0.10703454502315049,0.610325243225499,0.28578448366563175,0.5498952908289813,0.702054466588746,0.40544536628259165,0.6458885283310491,0.5007756014337217,0.5707000544708808,0.524405478370578,0.6408623301207647,0.3484034080534051,0.3840064772389702,0.3809921270432789,0.5150270563796943,0.337042586349904,0.24643043028939576,0.5638712230700658,0.6430485333687223,0.3366287430462246,0.2655944858297056,0.21001455415502496,0.48041215196064047,0.5294579911491009,0.35680154510889084,0.6934535791816385,0.47671341200083367,0.5144964614255721,0.6481295486297486,0.5366383882870699,0.3948992886867075,0.4175770055261824,0.46582123335723313,0.790679646426907,0.6280329002861,0.481773882566996,0.7303918702384509,0.5148175422417852
54,54,0.5185086000654676,0.5620720846227166,0.8183265799948266,0.5374979237742438,0.32836849110736704,0.45286275878610677,0.4525502189792787,0.32074355742856286,0.6735896148851601,0.8226434634972489,0.6565346437452314,0.32337759377616393,0.4840535633525939,0.7001635699050716,0.6212032879753635,0.36737492028258484,0.45947186070021784,0.4067798052014666,0.7145603427990544,0.42578224491264965,0.46246980772597435,0.9299968867445496,0.24982558520735978,0.4513966754568437,0.35383751512094735,0.0031632902140979833,0.7327748605076749,0.6402321094023666,0.12756597893652755,0.39355637676544075,0.805900986560972,0.38842975547322345,0.6298797397297743,0.7800732818371265,0.4886435926263566,0.8392592272263858,0.18478655385313167,0.5245493891188473,0.25832596912710387,0.18408413046901081,0.48541310449280717,0.5904217783798261,0.8593783802405908,0.6976641027690779,0.3796733923464875,0.4935549827560244,0.349846794777148,0.8401778173800092,0.23063675138414413,0.777626781826833,0.2239492691081852,0.5053393979450359,0.5096235002632582,0.6296060034823021,0.6513040921040428,0.5478217530655712,0.17814650520908118,0.21153595735736136,0.7276377033239461,0.5078920532228237,0.8371292850226734,0.9034140119510213,0.6227212865789948,0.46068278992458467,0.9137026801558398,0.5890135871443521,0.6482538886169167,0.6966782051681888,0.26741805321431356,0.5349664212388776,0.43261384836566985,0.3245887667742987,0.19082760678537503,0.4269654485904736,0.3417312897015767,0.8087604958518626,0.8745254713067806,0.5231909332441025,0.6350604059257313,0.5186097714862399,0.4336675646146619,0.27013683933800575,0.5214571718601,0.1856758129859369,0.8059264735421666,0.5672701853907086,0.6474852870179802,0.3031124657353931,0.5721383302382028,0.11364040118428731,0.6620902342458095,0.25882297414551414,0.1469685760895293,0.7082842358944276,0.19798241885716888,0.6850030824047816,0.6146547567899763,0.619323203802194,0.5580707555589725,0.43077703158890823,0.6280708178339148,0.48593181710875705,0.7322457557145297,0.29461744303444304,0.3932494370893896,0.4506625955890602,0.48868437482528937,0.38851857658009736,0.2255372334879429,0.5869959633251594,0.441878439088559,0.4585127087813056,0.20071014007184967,0.2711018930613596,0.5152019936110502,0.5881831478673752,0.30535740110690884,0.695508395151517,0.5814433034049651,0.6348601239300404,0.7719584421659046,0.416990632573499,0.35326555351881583,0.5709500544157292,0.5841928400797505,0.7893747617100022,0.5888784600868099,0.5320756905475889,0.7679801153411823,0.5367353812349764
55,55,0.3638729302685618,0.49150401287991097,0.9286282779820805,0.6778822667187832,0.2639079579892583,0.45209183933044744,0.33137444246725684,0.5408600707700235,0.5465288386989399,0.7960553518366915,0.6215492267942186,0.33379003436791305,0.35664295247700095,0.573127953074204,0.5589687774653708,0.24230408553645572,0.4610801947919338,0.4840486849055207,0.6251952177572627,0.39959764214446214,0.4402408260732185,0.9335527963734044,0.2986778967418896,0.3138309408028027,0.31196072199638275,-0.021259720252008077,0.5493231934760596,0.5823365518637774,0.22817476446212726,0.393621817368557,0.7858985612623757,0.4452446131671903,0.5996816798716248,0.7843462298104841,0.5627589516535949,0.7655375716655489,0.295559539431494,0.4607158538983227,0.22217996766320236,0.17418766773121683,0.4083270462362559,0.6262865203433384,0.7967814171913946,0.5287984225444565,0.46997559594078525,0.5609509991789242,0.2382173167609346,0.8210470959939746,0.30027848635380044,0.7770621306024417,0.26963409904700536,0.6197940859248772,0.47826144780805235,0.5866786263022443,0.6412504265996536,0.5720178806472495,0.08574159844900199,0.2803660506332102,0.7574852555720699,0.5024424184041114,0.675311859636546,0.813379945887007,0.5608855676185656,0.40898393298441,0.8789472420265215,0.4883485335053504,0.623089066318818,0.550802671258065,0.24369084836048338,0.48209904754752525,0.43437099462290335,0.35880710046814485,0.33790656050002593,0.3232023828958815,0.5337817104847198,0.6716480685972452,0.7987533391183105,0.44878519785955023,0.6640313645515014,0.36979282000222513,0.33032006988206847,0.2186352424732313,0.520778729169248,0.22955689174096192,0.8062718553920223,0.5969805320219786,0.6538051174490559,0.44836076133368846,0.4541550999474523,0.15149126186364514,0.545924650108044,0.22386111582110563,0.19578320473102584,0.5820001624755494,0.16639611854461953,0.6340122574474909,0.6161544189806125,0.45598678044428786,0.6217038996945558,0.3703017256863457,0.7088417282339726,0.4567593058664135,0.7169389923268515,0.4025954476730795,0.362377608440443,0.4005392604782181,0.5383777093209622,0.3033967291059775,0.20769907083234945,0.6170333078187092,0.4436206786502389,0.33797006685949355,0.39759699167057677,0.28567139129412505,0.5262551859123589,0.5925848105150182,0.3892707749413078,0.6522887400290901,0.5587146689345969,0.4546214322557616,0.6968130326204857,0.5734577003670202,0.2644391847444191,0.47038753370105757,0.5186206559297588,0.6366852114257298,0.45106971180292177,0.33574614525782925,0.7354190460850226,0.6050516236040743
56,56,0.3753217901324752,0.4457441996546846,0.7989487249782625,0.613151190831403,0.23830209828059648,0.4505911066907558,0.4492651956418393,0.37980096000544855,0.5076208743273601,0.8715901600535989,0.5641920322308935,0.3558214240898501,0.3804210156354059,0.6097356316797314,0.6223884489537888,0.2883748227994573,0.49547700236246744,0.5092835314590389,0.5986645746615955,0.6105140460428082,0.41135753600296565,0.8856651288401545,0.2552924020878358,0.3718826283876177,0.3635085923987645,-0.03018823258076229,0.5150135283772881,0.6866336312905615,0.23948271335673793,0.5032403066485241,0.7984297384907786,0.45779956530217986,0.6063880669926395,0.8027329623313861,0.457610737907435,0.849109427925145,0.24360651435973077,0.5779020339207326,0.26969725635175246,0.24942963042042443,0.4410389761686906,0.6269766571332122,0.8844636555380687,0.685260074183243,0.46255674532456775,0.6165358862445554,0.3555460723410086,0.8693332149544365,0.17827574037654242,0.7342383777841983,0.1645556764032228,0.5912602551431491,0.4163363787270134,0.6695547363667896,0.6738761644087162,0.5382076737670033,0.10768248245895844,0.2478505043559707,0.7013565283272336,0.4507336092689862,0.7753920756134975,0.8112821767679538,0.710049028990146,0.4305467576848829,0.9589340275264433,0.6936091547991298,0.6199117131593203,0.5814842975479397,0.1811019814978405,0.6300676342560217,0.4075754378898697,0.3474435554531029,0.16261310577053803,0.3907891441706945,0.4524018033040706,0.678846575063982,0.8219801141251262,0.37532097123586394,0.5655583911043855,0.39933102601102444,0.435320025980992,0.31111859047896395,0.44349269508742095,0.11539644231468381,0.8296150402457133,0.49961669505924083,0.676892025665398,0.2703161132678879,0.42617134620186675,0.18943809920269675,0.5855832027495962,0.25146822628619964,0.21031498308476246,0.627172252415059,0.27982916737131547,0.6778328404951748,0.6416510284119484,0.4719643190338918,0.5708195733407143,0.47054516046404515,0.6221324287342033,0.47771446311693644,0.7096699640674106,0.32468478472989903,0.4493904336354357,0.48087313791515074,0.5044652097233846,0.3457908315070092,0.25499779158284963,0.64968964995605,0.4768358146288611,0.3823404360793909,0.2342556437025547,0.29993449117531507,0.4484281333652457,0.6073779867734368,0.2960714546635622,0.6634425072684249,0.5414240013318106,0.7721563227220398,0.56742114401244,0.5460380561469059,0.4275094935313107,0.5728843020568135,0.4641919693193073,0.7803138957996265,0.462432564852452,0.3523774033187674,0.7735367288209487,0.5625422477341356
57,57,0.4115361142488861,0.5500632385770471,0.9151693977473027,0.7017782730464469,0.3710019783802748,0.4947053480287734,0.37511813374891817,0.47979968495268366,0.6057201177026278,0.8063251907918803,0.5894412855540174,0.3580969738054905,0.3328084209558669,0.7173904398513322,0.5997373404647255,0.34897506894127533,0.542760703428932,0.50646542313264,0.6131876101224508,0.49326676619217513,0.4876446875683906,0.8397046323318494,0.3780307928289326,0.37353610578493107,0.3152960460604672,0.08369954768035391,0.6155689021055347,0.633327100165935,0.29214208984038287,0.5539540582782628,0.7378007436331823,0.3938358888044767,0.5741310414782342,0.7745242677877231,0.4796439496594635,0.6772696802050177,0.29151711988409795,0.46845160650927964,0.29138140908384824,0.19469036711580076,0.4776290886960736,0.625102045696062,0.8161693251936059,0.5384719588746724,0.4515149002421086,0.542927250752923,0.28982782832286846,0.8015735787252153,0.32026562812810255,0.6892029942493955,0.2534635992494432,0.5178316235444927,0.3415272623544445,0.6056278456556747,0.7174854930617106,0.5178522150778425,0.25014365069059646,0.30230348005296936,0.7154269610983955,0.699201068247066,0.8236800513441668,0.7988959618247929,0.6829498864858792,0.37168978417885357,0.8492092109025807,0.5993302056777626,0.720884172973968,0.5233679849714369,0.301256668021592,0.5562754566084389,0.38519425776043287,0.3339911203124065,0.24863282409011367,0.3820413984269542,0.3769356673430069,0.7702374333425478,0.7578102312654585,0.6271381279004763,0.7010736926809341,0.21905919526552128,0.3333486745846446,0.2233502548605586,0.5233925225846111,0.15271140787839313,0.8068888169283368,0.5358939515445577,0.7328910503614676,0.29272008394896676,0.5206184963538524,0.26925639722241607,0.5851385206839453,0.19017573564056106,0.2580116698541231,0.5473920076655036,0.34679044316250285,0.6454397411629414,0.5791304390223354,0.5009468498145088,0.5875803960114256,0.331177849040063,0.5157416493218214,0.3963259443052978,0.6850038573271637,0.34709078040839114,0.24764958539420043,0.3947068874414905,0.5242019916819766,0.3713402554586689,0.2980110612584925,0.5451605244586997,0.496342500806846,0.3135792958639881,0.31191865517408673,0.24480313245776486,0.46493136311290906,0.5838036522626292,0.2781294113880409,0.6703164253775599,0.5874427469507046,0.5079251283501512,0.631376950694874,0.5318824893406009,0.39674630502173647,0.5661274625194862,0.4686441674773003,0.7836089134604646,0.45436485334096377,0.44733864978077703,0.8727943419130434,0.5862045335532905
58,58,0.42063800981579674,0.494916242040721,0.8413171836734423,0.6298963533786568,0.26322846407886,0.5559345757466463,0.3510359399962715,0.37635470530419857,0.6721293021803301,0.7928867597015705,0.5985772406780446,0.4040224736590369,0.4293720589000951,0.628668205256861,0.6545731048703591,0.2927213004490949,0.4987091491621069,0.5618225054929189,0.6433821120927178,0.42412654924869775,0.49650562502740936,0.9813522354389268,0.2964757672946431,0.41478313851877546,0.34071392299345743,-0.025951946631411694,0.6953480863701405,0.6661653642082662,0.09987165065995636,0.3768727117143475,0.7863114084622759,0.5121507740708958,0.605986280097479,0.7593632449186506,0.4774486211897979,0.7748831295051455,0.27067985516636395,0.450660253081555,0.3095647149263547,0.14996276709350323,0.3981121276355359,0.5522524434580132,0.8840078179749468,0.6871738314126945,0.4862804730411055,0.6185778978568773,0.2856725829812951,0.8318515490497338,0.21973514904554914,0.7600361565307105,0.21540704691857032,0.6103049126485128,0.42204743358732055,0.6398224023548282,0.6268940345525894,0.5111029827979547,0.2198869128161034,0.13309376246571913,0.8199185260566278,0.6671040076088265,0.7797661853948442,0.9092155813950145,0.6377341190226641,0.414586051111731,0.9148209967379937,0.6275650046158342,0.702059249897311,0.6028977780204281,0.2795182098444871,0.5464341604365807,0.3988489315918883,0.24547217980953948,0.2044126101617603,0.5235806759747409,0.40696816731865515,0.8699750568226001,0.844790120166582,0.6415028011257453,0.6395272203225115,0.5042446376102612,0.4185539727342121,0.24457169131694936,0.5258050879125248,0.17968407661886812,0.7855337954588554,0.6379055807386436,0.7326750726561922,0.28233577692080714,0.5928653310167199,0.24268697663270872,0.6251220248365105,0.24131786512362338,0.14960125569838315,0.6524541919585497,0.2836537883312692,0.6226531018249796,0.5649217841245865,0.5164244891649,0.647022949847821,0.37528317049077925,0.6209974500536087,0.5725549698395468,0.696640327781191,0.2570653173989951,0.3559713192612551,0.37341436824226854,0.47545909312395657,0.37170891964834674,0.1992816052293593,0.6313502071292751,0.3977010884347558,0.4199207062195158,0.2986661912663555,0.19701244331244172,0.3992565669550196,0.5043556129232377,0.2978154372567782,0.6943856873578761,0.5294887708813467,0.5738985729063697,0.6942052308018466,0.4764460679310965,0.2756692077500073,0.603777884294168,0.47447624457305626,0.7851595421394337,0.5356877944968059,0.5417615664223134,0.8403552331171251,0.6362729618371341
59,59,0.35996896517633703,0.5295427056643803,0.7932782900112038,0.5841461859141854,0.3737574674800704,0.5480676333173664,0.40476484044652816,0.39450741743914075,0.6029700252189821,0.7760180419518138,0.6596399403196791,0.35280255441503355,0.29849962194330376,0.5636524732611975,0.5155272869839966,0.2859027919772861,0.5113336301940214,0.41769922746322524,0.6981117474514383,0.4762421311917336,0.3969777419588708,0.8879480415740756,0.2595401512921933,0.4287192432695247,0.3520117106130759,-0.01130133795159984,0.6288080858815687,0.6292401394647328,0.1398173808486741,0.41358831251330397,0.7998915476244015,0.41675611161916837,0.5730386654555988,0.7063889523541853,0.3766262051001987,0.7189372039379986,0.22421803269983212,0.4683019781664642,0.3166992744444597,0.2206131193554522,0.4151055826926216,0.6142983512814212,0.805488431661734,0.5223323875329612,0.34766745280954225,0.5207664126592443,0.2554360852910663,0.8673117088137476,0.18235068234190344,0.7034901031072401,0.22469868469965223,0.5101313251463874,0.34166153213623746,0.5628211875493742,0.5803736479847647,0.4640922487796996,0.138771749969076,0.21051266629853688,0.7246441156893788,0.5602465371328497,0.7442377160449927,0.8447282704632829,0.5974090836668419,0.4178384969380491,0.8961860887640275,0.6298460278108846,0.6782283204772978,0.5280919597319518,0.27393104224816367,0.6074480035761954,0.38337966959685404,0.2955846791533527,0.19408415982096583,0.4655121218438844,0.4398018452335167,0.7768788087835359,0.8017915899038317,0.5108835451299404,0.6086108082017035,0.44774230371156093,0.3399729133308718,0.22662546015436263,0.47464482050560325,0.19984912826416024,0.7401980715435217,0.4559245702375704,0.6639232960842144,0.2010960374337944,0.47324878847999013,0.18816275616889352,0.5622856992003674,0.2658538559058442,0.11376651837232177,0.6261464263435649,0.27163880844546756,0.5751438204948449,0.6180999217225575,0.5129092814490209,0.45779424861039775,0.35826693172954693,0.6388562932153489,0.46322750824113046,0.6604322883442059,0.3360852752356949,0.37121168046171027,0.32377660530730246,0.47564718730893446,0.2790955763181226,0.23873183377946536,0.5319664662243125,0.42625763335455147,0.2473695643321285,0.308568227397921,0.2353554961234433,0.53411695280043,0.43212991772389514,0.2826587316043114,0.6648313410576586,0.5465772606577245,0.6466615645138016,0.6712757818041827,0.48888197363526514,0.31665457196397456,0.45782684441279703,0.37733190541899386,0.7880640557956381,0.5068090354395176,0.39512641840169327,0.7258337144648456,0.5429004674627225
60,60,0.4779809764928853,0.5698318234471725,0.7699375888093122,0.6514071071572166,0.3383805869432166,0.6267534502715365,0.4001868611197351,0.452667408772815,0.6507062394810283,0.7836079816064199,0.6738328227135533,0.27787375608951287,0.3511492283474711,0.7361920784537596,0.5146362958229829,0.38131897321835523,0.5488317027932932,0.5454648518391333,0.5496357059124527,0.4017053549681433,0.49272604801691827,0.9084302452897252,0.20804887018231266,0.3603498902935291,0.35898735424890177,0.0646383214355921,0.6381346997713515,0.7008182047788523,0.17699521296758933,0.4542112411516365,0.794802833275615,0.470646912916928,0.5616480699086073,0.809548745329006,0.5053771936401499,0.8343442589912756,0.19887474580530118,0.5197421740581573,0.3085556609056577,0.2857565454270337,0.5200049064175641,0.6530817218911412,0.935244531738177,0.8115616631350883,0.48868398091505827,0.5641937124373748,0.2523112088711097,0.862000370676532,0.2475306684653272,0.7514709783412828,0.2659284780750587,0.5896588730725225,0.4660700259102301,0.6386047683874645,0.496628440367756,0.6875531030801184,0.19219428106970704,0.21579265790225258,0.7071177376291538,0.47608495324449096,0.8616670064119887,0.9892636795473879,0.6347296078606737,0.42382856334393687,0.9074177690791476,0.6093302675880863,0.6761304549431002,0.5076691105856472,0.2917866191652562,0.6354159397382635,0.4531831667649874,0.34091465833752493,0.26845249459681464,0.38191475967897265,0.4312509432213503,0.7753967106016391,0.8037482134607451,0.5859824364123826,0.6885340263168044,0.5815101032389867,0.43426424196226926,0.23607594302365928,0.6473861317140516,0.22829791793507126,0.8557250517650266,0.5989915650952214,0.6691919888822537,0.346104580354417,0.5707053388258365,0.2870679715632764,0.6604702866573753,0.2245206113425993,0.18622664532495675,0.6463592712808153,0.339579448120353,0.6367688020049416,0.6049979172443027,0.5127779491621077,0.5606231052912084,0.4580091989381558,0.5982689103931343,0.5803031444692284,0.6531504159468372,0.40652978697856096,0.4819852782135702,0.3873914351342608,0.569812469764115,0.38963039091685536,0.2887099846168653,0.7147699131679679,0.5148181925391337,0.42762112335408603,0.3158650379631305,0.2033117417490727,0.5218178830920779,0.39355889360517565,0.4058304039782031,0.7356429533584541,0.607570961753372,0.5803822797861553,0.7659258389270961,0.478167327981423,0.23446595602849002,0.5700296251893001,0.528867625040751,0.8025852040406503,0.5409642656497415,0.6031290210058139,0.8123801553020842,0.5678406983912615
61,61,0.44002607714273384,0.5342087846353187,0.7584239001634325,0.6137824788853777,0.3541560991900129,0.3931827899950379,0.37821927144260253,0.4053841997316187,0.5382657459620387,0.8832124816874163,0.5383895952179661,0.3997651846993785,0.41800674662529236,0.6481079513880258,0.6587430137829374,0.23934939344469142,0.502214403251415,0.3698636517265019,0.669596032758357,0.5713477589988603,0.41599998138760574,0.9249061599769929,0.27964743462007674,0.3680713777588,0.35523380284698497,0.09162511796083045,0.6517515158705006,0.6026907175147245,0.21281636502512258,0.5338538549056451,0.8056174338216481,0.49393256878130654,0.6304875271939364,0.7402948630388616,0.46550769164993966,0.7510707432110962,0.231073575159039,0.4730211656494763,0.29903591546626973,0.21435212808063883,0.40684299467642293,0.5653854705727784,0.9327688392714837,0.7061374577334577,0.38413248388860977,0.5218567102740843,0.3078889874725856,0.9044454066137873,0.22141270601322627,0.79664929443204,0.23363014255625267,0.6276321839022417,0.4244796390077608,0.6070110818084412,0.4992946266576811,0.5930676982764693,0.27249488480176565,0.20826315613723076,0.7498430877570709,0.5893861906335833,0.8114986167019422,0.8735782889819784,0.6174081242186421,0.43736332994432425,0.9320842866404363,0.558141888647214,0.6529129715958356,0.5426029281527938,0.3076147165504642,0.5483530145202457,0.2927555502818533,0.29136624940178585,0.1406921579010071,0.3745063063769215,0.43960103139053824,0.8075627604668432,0.8695974976484393,0.5188088473922021,0.7407873350197737,0.4542672715524852,0.447207142904246,0.3812070362029821,0.5344842492684879,0.14089240597781297,0.8017795933444938,0.6135238521453843,0.729908435245386,0.3213676017772146,0.5242331585559011,0.1871888890358534,0.5232461778639976,0.17947509832602282,0.12608781139860126,0.6977027526260856,0.31126216703929577,0.6233183883505533,0.6499939518524075,0.4931945656034798,0.6014838079897455,0.4940623173539136,0.6541360214183897,0.5337866499113274,0.7095302140499737,0.27267325253309854,0.343442457948536,0.3487810998239663,0.4934529908953983,0.34405127871704005,0.26974984574791794,0.6045182584293342,0.5034830784525186,0.41538473618704486,0.27641414409817067,0.2611159589721357,0.6181894248055408,0.5347334627004641,0.32177657105845786,0.6588679581687515,0.5362431576858284,0.5891303453780646,0.6613632789483387,0.5292940500246383,0.3537935803177034,0.5424037379407806,0.5907697534575739,0.7897802855689028,0.5825115513988844,0.4362765523636298,0.8078104770333597,0.5444247065811706
62,62,0.45264458588127976,0.5243739920308574,0.7079013505286222,0.654530142075085,0.36854046398203355,0.5574222591171056,0.40156431003993565,0.48575438402942067,0.5969676239163992,0.8723489927738926,0.6561906360499138,0.30829788222414733,0.4521101308305866,0.5972740054345846,0.5301122626672041,0.27631970505217046,0.4293113947132182,0.4683411011896822,0.6686972778600352,0.4097443675699887,0.47514534688216603,0.8559624074956965,0.29657285343666,0.3896265984584435,0.32691109567275767,0.12540881571218027,0.544901072869938,0.6257576543895548,0.19085227756722886,0.44182427737114865,0.74682544063995,0.48592944445338276,0.5843078133623253,0.7474543260565083,0.4973700736699901,0.7059424315293007,0.3099039499049528,0.44854968794669975,0.3911420469958939,0.1773771508111475,0.3775269542509214,0.6083564670072832,0.8065868906305365,0.6883642558948413,0.4755405040466002,0.49079613421018625,0.21779473467949287,0.7650605691431019,0.22821449738084398,0.7319212928173144,0.3109851180753534,0.5783406511908913,0.4038893300775177,0.5757227737773024,0.5803992313036038,0.4397808115614686,0.2503603215242785,0.25349429002258217,0.7754969476604404,0.5031611458995197,0.7865738384933976,0.872067327388749,0.5747274920745136,0.45717131431792196,0.903263721825621,0.4356707756287755,0.7199994299106005,0.4671119458171011,0.29130090914902873,0.5287916974671604,0.36533190197110593,0.3071242392858852,0.22123879515292882,0.3765052439397459,0.5669295483498122,0.6521768421047425,0.7178086482426062,0.6379155571136269,0.6008641279136299,0.4865978769513715,0.31397176633737056,0.21395933143772541,0.510794111772998,0.19432593402774223,0.7412293691695654,0.5911205658380931,0.7000198146798878,0.23007028338926497,0.5069260670425613,0.21900270315755635,0.612191755254789,0.2941746529087397,0.19735779746260446,0.5808320322944416,0.22508631231462484,0.6577926569832523,0.6863496189163587,0.4504460174645677,0.6395439973257505,0.3164987856285398,0.6348309173116471,0.4710437513770132,0.5899081062830538,0.3065651137402274,0.3312558489653778,0.39086415110404416,0.4930279719545623,0.34328017061762306,0.26345625935782707,0.6373443961482097,0.4625618076491207,0.3412347533761449,0.35390745952861585,0.27990989824124285,0.4730785906936342,0.38077670377039313,0.41405160266962626,0.775318695168467,0.5907640220251449,0.5491547408130232,0.6588655175929181,0.540208937429107,0.2802211966139789,0.42634355816516323,0.41966106976942535,0.7951563484261399,0.4572912003174435,0.45729219368641294,0.6855489453058234,0.6345142110477048
63,63,0.41311278038422,0.5057744980450316,0.717114551645187,0.5856253269766314,0.3038746307203767,0.5584538223001303,0.40991695900728153,0.47283469491489727,0.567916379439355,0.870008127124815,0.5786895393627056,0.27869680483534315,0.25382322414856284,0.6697239686768097,0.55809206202937,0.37704611391765996,0.3839746118969359,0.48636485463145585,0.6301892753504954,0.41986774666239224,0.5402133319969323,0.9173558533737916,0.30443783221523907,0.4262515995668736,0.3149750071321311,-0.024312847496941542,0.542737311800725,0.548875064502507,0.16637322440958213,0.3922163346392135,0.6970417236111391,0.49602630088417865,0.5886796144666367,0.7680745616299983,0.5019228736865933,0.7323102873767305,0.36587917564171074,0.4565715345546659,0.32542454491123585,0.1565349827156824,0.4639172096541411,0.5885151946818219,0.8676363156488213,0.5017014414572455,0.3253302786075468,0.5180821642720372,0.3087137517986426,0.8185770692836907,0.22361391848643564,0.7124328548819091,0.21342774405636486,0.5716064679227297,0.43858860431352176,0.48218554874656355,0.6119377187337119,0.6855339291502571,0.19915705987868226,0.18607406002957147,0.6994285827260456,0.5299392820859162,0.7817890991310249,0.8516156379012725,0.6463501205965553,0.41894006926754385,0.8986858121706639,0.5979037587249388,0.5915114858272159,0.5559585342074685,0.27329237242291826,0.5522488464502394,0.4962952285122147,0.28761421009230226,0.16235370753834527,0.38111184725645486,0.47413373990894253,0.7370180469311693,0.7828876596014843,0.5791999518642738,0.5830702900716966,0.40505590946985465,0.2530039646401699,0.21638607010627922,0.5802277975584661,0.16916615977671945,0.7550783457483213,0.49033297717822666,0.6539153000161708,0.29114965542049787,0.5729558135463442,0.13335138119766468,0.6118807490595903,0.2821481176842689,0.22407393502690806,0.6310047196681721,0.2395951626768509,0.6149741444078384,0.639871337083409,0.5398959590154879,0.4945457125814108,0.39144026945695043,0.5319987484451257,0.5994989274867292,0.6209735990718928,0.38033109516754665,0.2847544998208405,0.38892234379911367,0.4812162001748057,0.3330411638052659,0.21187770736667463,0.6093696475403857,0.5184620567011206,0.4387518464057419,0.3058867602812546,0.3224531543385944,0.4588451283889108,0.5064582360853275,0.26928560007444485,0.6798869984981409,0.5433034664779397,0.5819220820470772,0.6711345902131017,0.5031983726932505,0.36781867527165574,0.4636513233578517,0.4088635958037895,0.7906660231176071,0.45514400420602685,0.3676533684409622,0.7976698089451056,0.5558895960734597
