,iteration,Air Force Off,Akron Off,Alabama Off,Appalachian St Off,Arizona Off,Arizona St Off,Arkansas Off,Arkansas St Off,Army Off,Auburn Off,BYU Off,Ball St Off,Baylor Off,Boise St Off,Boston College Off,Bowling Green Off,Buffalo Off,C Michigan Off,California Off,Charlotte Off,Cincinnati Off,Clemson Off,Coastal Car Off,Colorado Off,Colorado St Off,Connecticut Off,Duke Off,E Michigan Off,East Carolina Off,FL Atlantic Off,Florida Off,Florida Intl Off,Florida St Off,Fresno St Off,Ga Southern Off,Georgia Off,Georgia St Off,Georgia Tech Off,Hawaii Off,Houston Off,Illinois Off,Indiana Off,Iowa Off,Iowa St Off,Kansas Off,Kansas St Off,Kent Off,Kentucky Off,LSU Off,Liberty Off,Louisiana Tech Off,Louisville Off,MTSU Off,Marshall Off,Maryland Off,Massachusetts Off,Memphis Off,Miami FL Off,Miami OH Off,Michigan Off,Michigan St Off,Minnesota Off,Mississippi Off,Mississippi St Off,Missouri Off,N Illinois Off,NC State Off,Navy Off,Nebraska Off,Nevada Off,New Mexico Off,New Mexico St Off,North Carolina Off,North Texas Off,Northwestern Off,Notre Dame Off,Ohio Off,Ohio St Off,Oklahoma Off,Oklahoma St Off,Old Dominion Off,Oregon Off,Oregon St Off,Penn St Off,Pittsburgh Off,Purdue Off,Rice Off,Rutgers Off,SMU Off,San Diego St Off,San Jose St Off,South Alabama Off,South Carolina Off,South Florida Off,Southern Miss Off,Stanford Off,Syracuse Off,TCU Off,Temple Off,Tennessee Off,Texas Off,Texas A&M Off,Texas St Off,Texas Tech Off,Toledo Off,Troy Off,Tulane Off,Tulsa Off,UAB Off,UCF Off,UCLA Off,ULL Off,ULM Off,UNLV Off,USC Off,UT San Antonio Off,UTEP Off,Utah Off,Utah St Off,Vanderbilt Off,Virginia Off,Virginia Tech Off,W Michigan Off,WKU Off,Wake Forest Off,Washington Off,Washington St Off,West Virginia Off,Wisconsin Off,Wyoming Off
48,48,0.5697393636275989,0.17877647764908486,0.8754929206930276,0.4793144709267515,0.5113255956981911,0.4778440403422015,0.4156980609863807,0.44986325500907615,0.5883387762893653,0.47114672499496596,0.3469866448454627,0.241997584520397,0.5647562664881046,0.48464686857930156,0.5876637756470919,0.24817583363525092,0.5745396015349337,0.07565380819271415,0.2862787132377578,0.18296703466291253,0.6038172803427232,0.8095064869943958,0.45142477750793386,0.4623021284087596,0.37421125021288415,0.602082033286086,0.43643537798392285,0.25794548563119774,0.5685830375110692,0.5175904550099218,0.5423450225669304,0.4208721458449048,0.466370800916583,0.48562332383521284,0.4303860188118241,0.6513719550583053,0.442276557771084,0.5081053079036124,0.37322370884325473,0.8156730457592568,0.39656318313104155,0.46934477200629315,0.4715328865528341,0.5228855642766537,0.36136640841881185,0.5373400733151991,0.27616215898525504,0.37223095469388207,0.6602931913495258,0.509850223500039,0.25256140955396733,0.5369579007019424,0.3032339538877653,0.304705849903848,0.48829277850853475,0.6127502603385065,0.8207901777637813,0.4411245664051739,0.42091456736918537,0.5707100302888577,0.34483275659053997,0.5198924562540258,0.6434941901247826,0.4737741683563795,0.7076441922596204,0.22017123730399732,0.6429858094813007,0.5236876278407495,0.5068209692576922,0.48032313646759484,0.3958446355048538,0.37784757425875365,0.514037722565562,0.4691478784613662,0.346541643817839,0.4775956721445603,0.5938518027791808,0.6899666261150478,0.9596643947038366,0.8033312968283173,0.4126064623640045,0.518047780119704,0.46591879356342797,0.5005341564960638,0.45362925907354057,0.5310398811857896,0.27758961451250974,0.15316355324300085,0.7135710790999972,0.3013542850329097,0.3412965932730933,0.3960738565437025,0.5995974218951586,0.6997533221258041,0.21335364624102582,0.37583892486987613,0.8343877859392983,0.5045889142867132,0.7082121754593216,0.31595996822125016,0.7313894052093153,0.6115238992328881,0.18175812310442535,0.48135405719476365,0.5698062242689407,0.3228695235431187,0.6152097530678003,0.5442090409671901,0.3617366234130405,0.8622965970586245,0.5424587666688937,0.5,0.3552276405499937,0.3992077514416166,0.42481502624055995,0.11424739192577892,0.1733527105530541,0.4679114833306656,0.683708549304893,0.6136777711414902,0.43199847740411973,0.48153115758694415,0.5045946855915117,0.18124071814562978,0.6990461931824822,0.489273836412092,0.4951370898339203,0.9003547340376854,0.40444031521366075,0.34073626100125937
49,49,0.4814411501174399,0.28952512821119364,0.7741876732793174,0.4349010361540506,0.6009597980941539,0.49495433459037996,0.3914963581982011,0.4058234265580685,0.5478864677842608,0.5493126382239627,0.37434023658214255,0.2266210532758135,0.5563995183265237,0.49702841339911946,0.5023090369773281,0.30741950103604126,0.5090061409842962,0.20129645118925593,0.3358542646699502,0.2166267280487269,0.5719983454413117,0.7585567720494525,0.369603540283146,0.48300661639951953,0.40689801040607226,0.47013651013394914,0.4666671782787111,0.39319504506577974,0.5154463585565541,0.46828660294127894,0.5563259414194287,0.4423992224084946,0.38883029410145586,0.32032621716632914,0.37226361130012153,0.6584932776564785,0.44398261857004334,0.4807261077653813,0.3151929242106196,0.8229249821127302,0.4294274172333285,0.3698329740641869,0.40753803898574736,0.5008566971240291,0.4966976702427975,0.41620916744775793,0.4197476858382993,0.397509349110992,0.591404449113204,0.4908629180759651,0.2687892868998674,0.40110197974862105,0.3256640546831996,0.36133097143321363,0.4164627567875743,0.4478467670788832,0.7774283991796954,0.4240665153451062,0.46589552479735674,0.49231196481349415,0.3068084941824819,0.4186508757212295,0.5602439151284423,0.4228167750575894,0.7207240226695216,0.28665509751826,0.6337661852674052,0.4914427090698467,0.42491676183453414,0.4281775585048408,0.3733549374911143,0.3774158329116666,0.4487197446223318,0.5394834434800269,0.45827486838974696,0.5849076836329492,0.6482961554538984,0.6755237066105744,0.9934844505998176,0.8097086373410788,0.37981260658414084,0.4809788859951032,0.41118253526620907,0.5407918255322365,0.42442120277810635,0.5640106606829896,0.2153805206454439,0.17464769023796176,0.5769616488566374,0.36186910361005764,0.2283047225014446,0.3044977846166682,0.511270498264992,0.5179631651986152,0.24798315207914157,0.5480321550836178,0.6745000841137679,0.43390031706625204,0.7072389370314478,0.3492016797203563,0.7768234749439413,0.6706657870059988,0.14178352225158702,0.7015137584100415,0.6631833433691191,0.37722728267316097,0.532621521282356,0.46270649527021773,0.24775635597893167,0.862077259358465,0.6312496150298315,0.5,0.44436751634883936,0.40492116469577627,0.5258903424277965,0.092894514020282,0.1736977573865117,0.5024802391562433,0.5832043285728071,0.48626407847707454,0.4489151285720702,0.4932644177699928,0.4966272053797024,0.20702755886732513,0.6180134993161888,0.4853292058136769,0.5973069811293148,0.7372572717420288,0.432287391620586,0.2733428318072604
50,50,0.5016460369084056,0.22795394002182667,0.8160931170935551,0.49422381087233314,0.6654552489368212,0.45402598142888606,0.5122875050983681,0.38139060011685877,0.5795267300715483,0.5489623627424032,0.4429269417105364,0.2188193355501859,0.5942415284850073,0.5926508627264139,0.5826346746997473,0.28428320490530734,0.4575727221472854,0.1626037506236821,0.36244014141736625,0.26268710026947917,0.47825387795269236,0.8026700986020062,0.45150647418173895,0.5803104932394606,0.4321420144048606,0.48692546627068695,0.48035133751215403,0.2606862429569757,0.5085345042877103,0.6332092409442415,0.5011407886983387,0.42464864893783105,0.45939885169045636,0.5259523980410273,0.31010006045007976,0.6706881353589038,0.43141347805641483,0.49035735682792597,0.38607795281298724,0.7934432706606693,0.3759424496542577,0.39636678798232056,0.5673439944021135,0.5815486324693013,0.5894036328508031,0.5174021081672028,0.25027995570544165,0.402399076434855,0.6040590038089824,0.48197067827598516,0.28618465403747895,0.4365313282287226,0.31249981736717375,0.3373203149947551,0.5093285750134233,0.5026491297509027,0.8398600414483747,0.4598887816419106,0.33028309842583226,0.5925045504974839,0.3500074430194755,0.4682719124236408,0.60747622204779,0.5532376200855901,0.6330811998636261,0.23775249085423733,0.6194574209022313,0.5836630989000364,0.45492325046642873,0.5371526994877976,0.3784494446817132,0.37594620463834083,0.3835462870278541,0.626160212413484,0.4375291793573278,0.5281798146918747,0.5784862562530991,0.6526958150800256,1.0076381861754606,0.8098554753972107,0.34306747668786053,0.6110568714824514,0.5585649398799035,0.5004904067563867,0.4668677786570661,0.5470537577886212,0.19947089448739516,0.18531042301193978,0.6278439156779501,0.32929751849264294,0.3435507400281977,0.29510792355328463,0.4443931407952263,0.6039954370281683,0.2663298534613422,0.4446843468204425,0.7711646286680353,0.5633414869622648,0.7160464283540137,0.3594639567996532,0.7808744392564573,0.6410724046113399,0.14845012548546627,0.8243976144250488,0.6391662432946882,0.46681811327927225,0.5339111139632826,0.5654265009597064,0.3255226056050644,0.9061215315809186,0.6221264968006185,0.5,0.3822714543830273,0.3417354133021095,0.5271448436324542,0.115303075400594,0.12375614153497766,0.5123567000533181,0.6279711653100928,0.5542438706232963,0.4011323384057329,0.42500316675540734,0.47547244901380936,0.23052050500646054,0.5242364028040487,0.4975114384603059,0.6996653551216043,0.8312265602664969,0.4032941596258915,0.37446021300799187
51,51,0.5715158964402223,0.1663081643999291,0.8412299633320588,0.5978633196725154,0.6234608494379209,0.5555396088072859,0.4067974521425867,0.4975659562707859,0.6417575100102043,0.5579387305148722,0.44238904866593665,0.3147226872293885,0.5844755548077601,0.606105732347014,0.6034450394808455,0.3529566840068968,0.46236165064372503,0.16460838379030493,0.4116083977694838,0.19303932008665153,0.6122329295431914,0.7596928102997561,0.4181460517493467,0.5260618311928645,0.4600524435716328,0.4319124042275164,0.43394009698701436,0.32559723969773574,0.5480610138005151,0.5414884518188826,0.5297539278364926,0.4380709546600013,0.4089580675480071,0.45631622596002874,0.4574222456221202,0.6719277748203342,0.46287833294951203,0.46974186315927197,0.4847900196478884,0.8379683822397727,0.3925711715612297,0.4933062313577786,0.540950171760076,0.7056085193556615,0.585724295369651,0.5020185538434772,0.3502082986424029,0.33773345570250723,0.6204474282447479,0.5113148628188046,0.36514343005147704,0.4372115151840983,0.34183519034213117,0.44337626672262875,0.5114660266607598,0.5489091952114961,0.8838679712852279,0.4035201298616643,0.4447701437800316,0.6329309372134418,0.3507503109642623,0.4546928642203552,0.5937998160678819,0.5742026078109771,0.7023705469717039,0.24226185406114015,0.5847200470661608,0.6261261661697181,0.5483496680533579,0.5378906473348855,0.4243093345263058,0.3768479539112347,0.4717316870832907,0.6441437677653687,0.4572498505157819,0.6292642595397594,0.6213403446055416,0.7674137569750878,0.9531381144365799,0.7496767314073653,0.40823248766114373,0.497736392128395,0.49810344024694697,0.6518417283684688,0.4951931088817495,0.6057043788604642,0.33090046892528274,0.18480050536682133,0.6777143166322455,0.3594425801433195,0.33838081480083726,0.33127717968260834,0.3926526677697049,0.6125878452577903,0.218583009847283,0.512287981393334,0.6405616308833137,0.5583904953203561,0.7793806855821338,0.2549395377285496,0.7299562259980951,0.5737760126005055,0.2885566294256698,0.7397126314081995,0.6384276198684574,0.5291165453244481,0.6697857165347543,0.534124162665902,0.27556275783261147,0.9414158515955049,0.591725307524153,0.5,0.4075551295717884,0.4254588162676281,0.5738692216501832,0.12117275664103688,0.17037562853196161,0.4672610952987344,0.5352186304380553,0.5425393729248781,0.4431238114237365,0.4529866799199936,0.49539527833554103,0.26290333227059726,0.6204182397071605,0.5030435938847613,0.667867203308659,0.747870285861075,0.4647588217039886,0.3880292443569221
52,52,0.5185658605065977,0.22850164364688147,0.7673756534366677,0.4674743005564085,0.5756424927637225,0.6452410109655315,0.4849478356802411,0.3654707344774095,0.5992330180881754,0.4909652017298739,0.43116926965556596,0.19131600027300333,0.5874199783086835,0.516289901035876,0.4633220071141123,0.29810657407737834,0.4799261735325764,0.111810702979563,0.2986964791063147,0.16786730528617858,0.614558964506841,0.7669469869260614,0.28674432989239623,0.44213794579388244,0.40155294719473206,0.5107478854450063,0.4951985450866416,0.2580590000930009,0.4689278935943925,0.6080927160291666,0.5555106304780056,0.3943831205229486,0.45543825539345606,0.45483080340900206,0.3452048516305026,0.7466832413508131,0.358691158598127,0.5982791624919575,0.34814126355593433,0.7689970007406105,0.23944113177738768,0.4609038280840331,0.48011088472165603,0.5614553398726909,0.4364391402588303,0.561109949138314,0.24843003292507357,0.49567326706114917,0.5538229763362327,0.5052984133559907,0.28722420879739524,0.414433249819078,0.3075018841465165,0.4119910451167249,0.7176677508541701,0.6158542044245481,0.7880048056828837,0.40722449654667414,0.4282618063662138,0.464341323199794,0.14865143777763565,0.4694683487329755,0.6125365519815905,0.44461158302288023,0.7419863938736446,0.3122605103307904,0.6733819522193193,0.46680004592342433,0.3361969149261261,0.40226848570485385,0.3254434499289289,0.24427181088342204,0.5774503706075167,0.49835349075554264,0.2655100417188672,0.5861135532857366,0.5970139525854572,0.7136196074804307,0.9780200393643689,0.8458913080019524,0.4175120512291777,0.4272898373843014,0.487095442288381,0.5367721376520247,0.4852653922377925,0.49107498195470534,0.16951284515399345,0.09275165954051165,0.6678874339390173,0.2763559938857803,0.27737408833601124,0.2930576975371188,0.5404021357167605,0.5971028669607151,0.20729487864090637,0.4972552471160346,0.7302445941606045,0.5227409162558729,0.6532304109772653,0.34340493933423266,0.860685945735477,0.6507262847543529,0.14649357643403166,0.7801804824995261,0.4958655484958,0.4001326809322964,0.5312548893199204,0.5364928212042533,0.27020528003547717,0.8668013222053597,0.5606480407082078,0.5,0.35449541185262295,0.34413291533274865,0.5679586264050182,0.18550332542360565,0.11045838158396382,0.5537477102359224,0.6370358375458854,0.5920179061074166,0.5034367835468045,0.5059182014731342,0.48296029792721723,0.3051603373221748,0.6934561706016318,0.4888481890391847,0.5261771316361102,0.8524860753050753,0.46570378799422196,0.2866820544963565
53,53,0.5600728147731477,0.25740789470303416,0.7653951096609358,0.48008075534955563,0.579459377773954,0.44102447646050974,0.42605974671900065,0.37924323720070235,0.5263578289091193,0.45391658007200214,0.383420840925967,0.27759119127083093,0.4961346870507616,0.596631233097995,0.5598896325271373,0.3197644700037323,0.5243585062305687,0.1111701411639567,0.31366649448631223,0.1708398963038405,0.576686246025846,0.7493582949303763,0.2854696644796288,0.4324518050365557,0.44942348102653057,0.45737617456343305,0.5390620969625011,0.2743144590887825,0.3833640540018217,0.6050677123817794,0.504899195655743,0.42058699935470806,0.4475696016559124,0.3693169842775163,0.43194096639436114,0.6387669542304005,0.3200453123856898,0.5204943043943828,0.43481718625558785,0.7443016880603217,0.37580789534777426,0.4887372285282429,0.44143109880926806,0.445193798906404,0.36371899303629596,0.42286028733420605,0.21585161385000437,0.3279470632712012,0.5918028700762215,0.5586995095296874,0.23527449612929582,0.4913859921852822,0.3515174239211431,0.42609393998160855,0.42728708206869054,0.4475426984431762,0.8376158915916773,0.46434126044451257,0.47791546678885644,0.5733213486379588,0.24758328128834783,0.47758010088486197,0.5737062700004175,0.3670593139903131,0.6766535545639121,0.2587182048282314,0.5903468802690176,0.5641669992319027,0.4471856739166254,0.4958746726130461,0.3931439151606577,0.33536347962946206,0.5077902025078607,0.4651145677721175,0.3994077031784022,0.5894711288870513,0.5646194642329878,0.6790039872892563,0.9992943781093291,0.6701609556850447,0.39407789739635696,0.49726512260169653,0.5698654137170012,0.5039394173461219,0.41620509559406854,0.48240221656037313,0.2010772217687204,0.1192645780989497,0.612829106322016,0.3185425799984858,0.39281618078505337,0.2962011886935432,0.5006087364861116,0.5901192360977598,0.21900270543910552,0.4453117611144183,0.7387604599007637,0.4212900044604767,0.6445981364134337,0.27394919961727787,0.6832188263436705,0.5608512280916398,0.1345927639779444,0.6787403623380007,0.6269805636744048,0.4252993617884165,0.5495189902292519,0.4361090305354428,0.26726156234622367,0.8879856270409471,0.5355808958766453,0.5,0.3511620746503493,0.4500036653290904,0.4612314858450912,0.06412630156372294,0.05443929075256136,0.5149386928047719,0.5731106966811655,0.4851393034419494,0.5086439051046282,0.5598183142797758,0.4765419026318533,0.3374372271358881,0.5971072515285859,0.5021679842441054,0.5551694945870871,0.715124850963982,0.38899612137794376,0.31675467765791393
54,54,0.5013388487933956,0.144235788860245,0.7525694146718169,0.5033036003420144,0.5237865874590288,0.44606230459241897,0.3944470200173639,0.38170195805690293,0.6094097443167482,0.4531593182286869,0.4781019950862797,0.22177026488745283,0.6757546974974631,0.5785042173756882,0.5621205408446126,0.40056662289547945,0.5631948831793316,0.07872332126515023,0.3683180856536889,0.24778402522178677,0.5142982299555388,0.7918591642010776,0.40199460424726446,0.45009287126648245,0.3935276386913055,0.384386539754885,0.5707013586887536,0.30048190268441893,0.37021213691758464,0.4988910802020388,0.4757757119917149,0.41690201231847945,0.3887218030488243,0.45156143820012296,0.32405212282921253,0.6642440674452977,0.38202798318402315,0.6010368432889782,0.41567425627159255,0.7302309955791397,0.39120866907269786,0.44438658400572034,0.48172332207061297,0.5486044772846017,0.42196489456948394,0.5750734325385836,0.2678931821954099,0.30829497148899343,0.6187518663939304,0.5842794824265235,0.2623605962609264,0.4467563508368597,0.2963403219202384,0.44983484338150487,0.5500042224437226,0.504619996401029,0.8100598628028032,0.3735371222199342,0.38953005248502354,0.5707148606784097,0.3862247540147027,0.44552303176574326,0.5465577954292036,0.37721000928955245,0.6092775149528327,0.2274302681880679,0.582752102971524,0.5297140266307524,0.48690916028537995,0.39420921018391175,0.3548839204981347,0.34711197336463556,0.47738957912248703,0.4719801085991704,0.39781247830895794,0.5560049641127209,0.5825828576145048,0.670005989005806,0.9947986469786395,0.8181275207794183,0.2989730661469944,0.5795094705387921,0.41828911793001566,0.5184939964275431,0.47725191076916995,0.4756472639207186,0.29361184342018953,0.17637316512208095,0.6121416739482134,0.3100862268825733,0.3187889319112688,0.3951900229187237,0.505615595629958,0.495294352806584,0.22914001428840952,0.5131110077745609,0.6912666621161603,0.5696343790511382,0.63390193159595,0.3247946815771832,0.7372229367061365,0.5589797864873888,0.17061331319432613,0.7140257534331542,0.6710612460862861,0.423604563059058,0.5602641506839944,0.44542053436917567,0.24233890757888818,0.8546014472490716,0.5215453293888952,0.5,0.30011192304185264,0.37158893507286145,0.5369717228608587,0.13217226402667867,0.10280123731045428,0.5153382238789842,0.6843477577836677,0.462490315537785,0.5157996564053211,0.3642559012169643,0.44683231794918105,0.2012947209043612,0.4904565546650541,0.42258606241792745,0.470473076534141,0.8187193128975797,0.45079231495145955,0.3257683959469015
55,55,0.48658796555747946,0.18219506670065622,0.7912015086829227,0.5779762487387009,0.6703624321026835,0.5003515500190703,0.33547558927109095,0.47828558827579465,0.5857014322092307,0.5435282327926678,0.3583184070802318,0.19262838485828696,0.6015694385141647,0.4845650648374342,0.6089153343108411,0.306071277869557,0.4338133803894305,0.23505428183994415,0.2914138762829263,0.2250509721014807,0.5708155587977931,0.7341744115461122,0.3504400634492091,0.5138148475154518,0.3688963456798562,0.3945545564978313,0.4697555255391046,0.3211074665852556,0.39663826491642507,0.4024506780984403,0.40551320089020165,0.45095802054604534,0.5022244530197184,0.4251940774460896,0.4540607189208126,0.6331514016121463,0.38419052538408255,0.4138832612734724,0.38282258792228235,0.8059058533012475,0.39518926402660126,0.3594530740213841,0.4268850682765264,0.5405566267841247,0.5501210020366477,0.5182869503068612,0.2574668947199748,0.32935366459226645,0.5343640278296181,0.4615269688293598,0.27592083291820785,0.40361406691611307,0.24684560850581233,0.3656272478526,0.3719933148107716,0.38973100490289986,0.7917414277435829,0.4520713697604554,0.25620305583715786,0.4658120812521704,0.30240262431319365,0.4085171011423961,0.6005599698140879,0.4708290220827295,0.6716371740174556,0.2547612275686705,0.6044302261554029,0.5212838548125542,0.41793548240583434,0.4336246519944465,0.38392632688878325,0.30642021928346524,0.30035717958957603,0.47466184680028267,0.37041949100716454,0.5183887835477887,0.591361674232096,0.6372336237803299,0.9132824954687789,0.7960544962614022,0.33529370617356113,0.5020346144048207,0.4354156869993857,0.5640357810706598,0.45520916482635443,0.47928100618278924,0.15293568487409676,0.16174275485870496,0.6252921358987252,0.3337332635201164,0.3432270451744009,0.40528253493265065,0.4786764975118586,0.512902294523336,0.2547605215687077,0.4842294858683335,0.7036649526490886,0.5186781067168382,0.5962238098572994,0.19424897524617898,0.7400429694702289,0.5049693548046673,0.17984750688096746,0.7244727087655417,0.5120004707714015,0.5089160928190825,0.4972785743750681,0.4313324424793446,0.2447624057563056,0.8097845595541787,0.4679908820724648,0.5,0.33981337852464966,0.4265341415060195,0.5947936378358684,0.0732861586748603,0.09766998783639468,0.49212934369520406,0.577314185390032,0.5227146620236041,0.4611931429185751,0.4387279001084228,0.368250125277606,0.20724588974626434,0.5926809372082565,0.4757765880582101,0.5651674752883825,0.7560471930271165,0.514526456897878,0.30916643090981333
56,56,0.44407506898956656,0.2305140132633172,0.864423346892923,0.5107575753494294,0.526429098390125,0.5356921089255003,0.5571093766111385,0.3991938257421202,0.5916184433414305,0.6011609773645735,0.5614391523109887,0.252971968145474,0.544414953957111,0.4967990885776728,0.5559813308524435,0.31477927435633746,0.4958780126179781,0.10715913192272011,0.2860687775170505,0.23852661946747392,0.6315401979623718,0.7876926688013138,0.3631484866140765,0.5197552384194601,0.4025965433731832,0.6063494973133763,0.5963793481835914,0.3198759186420417,0.5245015519141151,0.6547020960847565,0.5410167877640712,0.39262834506311795,0.41943531980333204,0.5133436420657924,0.4285751102617232,0.6641607940975551,0.363674731459684,0.5679907575020149,0.44903937201897604,0.7974318892590571,0.33369946731675726,0.4024640310415335,0.41169930907198626,0.5910765555853912,0.32877690322226566,0.5156056862266349,0.24424820786891466,0.36820916060953784,0.5481073766644703,0.5636649289758844,0.24125355426525086,0.4788110093615261,0.24358041043007314,0.3519922687239076,0.4646930664992602,0.5264053969961615,0.7708263289638753,0.4907894041004523,0.3779440307651829,0.5910761996161232,0.2634176365238681,0.45840075860064877,0.6653257665626678,0.4046146354438296,0.7000803392976349,0.3824205252394934,0.5991897477277143,0.6415034408468255,0.3769332213574513,0.4978137438777556,0.39790746081180167,0.3547401902356358,0.5314685708568238,0.5529893353452691,0.3990572747668394,0.5978120206766853,0.6344675786709231,0.6690409144260516,0.9392176736014978,0.808789761478437,0.3977060785368649,0.46373085055411617,0.4596138026923931,0.5368113181942861,0.5777730696217649,0.5045838665698518,0.21485559091488732,0.1417636115032799,0.6916232595957525,0.3088409964790072,0.4338040203977494,0.2805722494891195,0.5032405948396141,0.5401304605255076,0.22733578097658216,0.4905882999635667,0.7092958521754664,0.3930311984406565,0.7378526048557058,0.361791423957087,0.7319602995896588,0.530697513828607,0.1874692795149329,0.5957216350917892,0.5100946990429128,0.45973911380263477,0.5142225530778985,0.4812725553598677,0.3067291530513874,0.9363608519039393,0.535199769791365,0.5,0.519049081942831,0.3642747992445137,0.4524512257828264,0.05868093293852762,0.14141211629164893,0.592373173961218,0.5860586073829617,0.5796940043433582,0.5560726790020324,0.5389428944369845,0.46203915133484835,0.2501832478079984,0.5556729018949709,0.5192541143475817,0.6243597703472854,0.7492560688717946,0.5656937321791544,0.3565798096992667
57,57,0.4946337061832554,0.17985101519649663,0.8021823315420858,0.49170596418703927,0.6416133613429449,0.45484886465955787,0.3843458693140675,0.377316083522601,0.6358768644450099,0.5200772088129139,0.4138789189228865,0.2219686752575506,0.6098100283005583,0.49330117209142815,0.5813601546730548,0.2708709960563404,0.43920544597356254,0.10904195644548771,0.3619606797591151,0.2825567492753705,0.5925664088455338,0.787900906148491,0.35130538680091916,0.4883676175451813,0.36274784296069607,0.3968200840919578,0.6234315340902609,0.3296807033590169,0.48197237318891206,0.46627455549654423,0.5613006662130159,0.4637852289512876,0.42938353101137366,0.4194431881469179,0.39380588278466366,0.6961363322640173,0.33113421514241714,0.6270872272945888,0.3497737174931438,0.8534512094234815,0.2656814771451058,0.4060685814795846,0.42723697787359116,0.6957294551370881,0.48975402570743287,0.6139582902795083,0.19914138374632545,0.34278553492157665,0.6549674726870061,0.4909108648111121,0.2717259573894892,0.3912064688752675,0.2717111930972951,0.5328281433448339,0.5606903519602507,0.49840905111664496,0.7557703755776287,0.5262589188775998,0.3855248051021596,0.5899372988840609,0.26040765612389666,0.428775797829051,0.612663521677957,0.47897719023390734,0.6140674578477164,0.32335414663292,0.6073164642071252,0.5776953761750082,0.25745961509737914,0.40017502862692195,0.3711091658984241,0.28562633374251456,0.47188560727070133,0.4731252133922032,0.36171451986565495,0.7427186435414777,0.5200161740353519,0.7149768130426175,0.9414884769485253,0.8520753992818271,0.3845113214417917,0.3566148720376347,0.47210068234198316,0.4481205634090029,0.5772130202638275,0.4954565554762714,0.16134797851571336,0.14842895433363065,0.6321032542806871,0.34358474796032706,0.3289803782974246,0.34271934966937123,0.5335541932036265,0.6978554413275391,0.2517482018162153,0.5679718198048945,0.6432966971417993,0.5548522694061077,0.713901802730863,0.2884147144155841,0.7265184235380988,0.544766218075854,0.14124666947924203,0.6914265613493583,0.4649573024751724,0.34817433192226627,0.5067607600016457,0.49016387942786255,0.26197756075882284,0.8561970641700505,0.5878804066505398,0.5,0.36888437974032556,0.43131671943325495,0.6726892605346764,0.17052471901687474,0.06532506132593979,0.4881384034008813,0.5841996995692768,0.4382488212126838,0.4242980322092648,0.498836260968816,0.36567569006505524,0.2322445449413021,0.6371779372271508,0.43525867933321655,0.6193688491853148,0.7974298083953981,0.39212598455447834,0.310223766464482
58,58,0.5369883978565848,0.1908595579501953,0.833137865037371,0.5553425711194137,0.74128638942781,0.5900617157658373,0.4732825226872652,0.4395717174675886,0.6273480540560651,0.5553587513043047,0.4069699007777189,0.18803989922015935,0.6892391532307405,0.6449910104364759,0.4883678186915762,0.2064784034283376,0.4579011407242704,0.10905481604975722,0.3937033246564834,0.18621717039390773,0.5385250363414504,0.8641645048507146,0.42271915488119216,0.6911157292740512,0.44932171327860776,0.4347932719382264,0.573193954504716,0.24496390511584132,0.6224376046443306,0.5021584458268064,0.5797448683793378,0.3942524464551915,0.34875218695623,0.5278943282474697,0.4662652516802429,0.750742350739031,0.44493957975845605,0.5173854747008656,0.4965566757917575,0.7913591593317155,0.45177654519595156,0.38877410594096395,0.4211714153606745,0.6506949419113486,0.607090508447345,0.5420322218651291,0.22562802393222858,0.4017991372940632,0.6807802857725135,0.5381000862956485,0.2280398824581475,0.35134340632103167,0.3274864701332925,0.36485968382301015,0.4726494166686165,0.39586520988713003,0.8654079894647897,0.48050021350600586,0.40482434346410917,0.544940210201193,0.34225738370646636,0.5019668827563938,0.591111609189029,0.5580475770870391,0.7645172846944319,0.3181202120713168,0.581494608392748,0.6525885473315344,0.4722572371453429,0.5387515731896713,0.3583531041392777,0.305582237320738,0.5195632927078403,0.6089492071550747,0.4678443745080248,0.6897246039066031,0.5245471986468253,0.7403693759120561,1.0263625567834729,0.9702825961624822,0.3936571079550608,0.5870194367020082,0.5834723458781849,0.5458575045541435,0.6268872524862488,0.5532178004252734,0.26509304935226724,0.19523686995592276,0.5529864621387812,0.3833148599886201,0.4055515247999187,0.2333981936089206,0.5689094028262152,0.5709984850160164,0.20981940981061842,0.700006761223779,0.6621485837663904,0.66798970239534,0.5891885194648914,0.23487772250972833,0.7900603467678091,0.602021898412967,0.2145984503708899,0.6786809977831063,0.55501298276443,0.5381296912479987,0.5604999164202757,0.4887501420311181,0.4053224390678978,0.892554131978879,0.5478243176162915,0.5,0.40186855641196806,0.49627349658643677,0.6168822502786698,0.20850393076559293,0.09458569712545249,0.5737787340402916,0.5844075903984083,0.5332728405749139,0.5111935027308809,0.4713861900935724,0.47060574915976466,0.30494381134738313,0.6539924738129137,0.6024496193739677,0.6708692499314923,0.7867416703384926,0.46647258355720783,0.3531768604250143
