,iteration,Air Force Def,Akron Def,Alabama Def,Appalachian St Def,Arizona Def,Arizona St Def,Arkansas Def,Arkansas St Def,Army Def,Auburn Def,BYU Def,Ball St Def,Baylor Def,Boise St Def,Boston College Def,Bowling Green Def,Buffalo Def,C Michigan Def,California Def,Charlotte Def,Cincinnati Def,Clemson Def,Coastal Car Def,Colorado Def,Colorado St Def,Connecticut Def,Duke Def,E Michigan Def,East Carolina Def,FL Atlantic Def,Florida Def,Florida Intl Def,Florida St Def,Fresno St Def,Ga Southern Def,Georgia Def,Georgia St Def,Georgia Tech Def,Hawaii Def,Houston Def,Illinois Def,Indiana Def,Iowa Def,Iowa St Def,Kansas Def,Kansas St Def,Kent Def,Kentucky Def,LSU Def,Liberty Def,Louisiana Tech Def,Louisville Def,MTSU Def,Marshall Def,Maryland Def,Massachusetts Def,Memphis Def,Miami FL Def,Miami OH Def,Michigan Def,Michigan St Def,Minnesota Def,Mississippi Def,Mississippi St Def,Missouri Def,N Illinois Def,NC State Def,Navy Def,Nebraska Def,Nevada Def,New Mexico Def,New Mexico St Def,North Carolina Def,North Texas Def,Northwestern Def,Notre Dame Def,Ohio Def,Ohio St Def,Oklahoma Def,Oklahoma St Def,Old Dominion Def,Oregon Def,Oregon St Def,Penn St Def,Pittsburgh Def,Purdue Def,Rice Def,Rutgers Def,SMU Def,San Diego St Def,San Jose St Def,South Alabama Def,South Carolina Def,South Florida Def,Southern Miss Def,Stanford Def,Syracuse Def,TCU Def,Temple Def,Tennessee Def,Texas Def,Texas A&M Def,Texas St Def,Texas Tech Def,Toledo Def,Troy Def,Tulane Def,Tulsa Def,UAB Def,UCF Def,UCLA Def,ULL Def,ULM Def,UNLV Def,USC Def,UT San Antonio Def,UTEP Def,Utah Def,Utah St Def,Vanderbilt Def,Virginia Def,Virginia Tech Def,W Michigan Def,WKU Def,Wake Forest Def,Washington Def,Washington St Def,West Virginia Def,Wisconsin Def,Wyoming Def
48,48,0.3777016289091473,0.52347222628051,0.7282803570060539,0.6679871355741579,0.4775061292826928,0.6370851849830349,0.393758541670414,0.49849631401131794,0.5658985972933108,0.772874374902628,0.5675239374985754,0.3734567584963133,0.41464992913472176,0.6586306577621642,0.6434303434686082,0.3725782703617032,0.42271082337656324,0.5296362326009785,0.6500895512651983,0.5519969233850459,0.5267471604517844,0.8308611934571366,0.26853903184699046,0.49541968656584223,0.33222113558969224,-0.06634813518337855,0.6818512921231221,0.6990800292585508,0.1717529828427031,0.4388641540303038,0.7002919271223723,0.45920250123085526,0.6964010545052041,0.753753385524631,0.5289221258355509,0.8306855118780863,0.27392693393390183,0.5470800177050358,0.31298262314464265,0.26697938811790933,0.474719899122789,0.5861930194611974,0.8889330186777099,0.6561143709212265,0.5969007496286588,0.5624909572725783,0.34732744139918625,0.8055189764863027,0.7196895981241204,0.23176250622790948,0.5442758803905668,0.4138184151389306,0.5719688415187235,0.7156307250849376,0.5143808460007353,0.17896088295818524,0.24135181756366794,0.6848733885270094,0.5385982381059071,0.7715022200569992,0.8308404087259377,0.681173357884139,0.360999241394046,0.9020158505624053,0.6129933929329104,0.6504283421812438,0.49744970128802035,0.29676123881868294,0.6283240495927043,0.4070771422213509,0.3312594504760394,0.2509828065880397,0.3007634888512478,0.3781578795488213,0.7580598943397567,0.8411594983901881,0.5591337168650792,0.643554568324013,0.5171236825941183,0.44770038312586846,0.31296106285607217,0.49882137687941436,0.2703313747132553,0.7844693255026505,0.6754198567476069,0.7119191697574504,0.28522871112206705,0.5376258212330225,0.19148425278733147,0.6700227139140765,0.21931659688759803,0.24391284897887502,0.5829205146258368,0.19478082394465748,0.6797318217704719,0.7803059491291574,0.39566150464639416,0.5583918498987301,0.409490090408518,0.599483863266855,0.5723691547105686,0.675568841015036,0.43038346764319235,0.4095194580897595,0.46649283535785063,0.5368783873655897,0.3401979961733565,0.2648945699694187,0.6089495453184088,0.515933706704404,0.4598022238851083,0.5,0.2899893684789161,0.25245885474324614,0.6459255728515034,0.47720629937419745,0.2990794470182379,0.7133274828857871,0.5212851693298396,0.5203442146609074,0.6592991539638756,0.5338866635429181,0.3447652418489776,0.5418250819683204,0.4669403650089019,0.7531897765478752,0.6759698654505357,0.4437816290266699,0.73862203261694,0.566836260763519
49,49,0.5003250779067794,0.4999709975124409,0.7783482902257333,0.7270654395506129,0.384820407022272,0.5695805134376876,0.4699217102942659,0.514898184105562,0.5523814473469836,0.844013748673708,0.6356229247861599,0.32264350519875545,0.45119151537804664,0.6913853994976938,0.6513674213372702,0.267855234045758,0.4035657950846887,0.4611096655393105,0.7109249795795858,0.48235037174186285,0.5635438712793193,0.926543286461704,0.317813023982418,0.4222957791687563,0.43105104035021496,0.057302640043193104,0.5509920375750719,0.5104156815152239,0.25940449299120566,0.5251121781711705,0.824309786582332,0.48901103387675626,0.6575386334889745,0.8396090740161976,0.5550503303500113,0.7325196589565838,0.29939863922130927,0.5375686707499887,0.3527238257457017,0.28730244162803226,0.3749633304009598,0.6478720150080665,0.8732674317248053,0.7480510760834225,0.40117687726634904,0.6137637635751756,0.27957305552265294,0.8947955880126465,0.7633542863274458,0.34116330645010673,0.6072551076400611,0.4058022097433288,0.6042632601753014,0.629833077832974,0.5537239565618244,0.29078258888078773,0.2982191461287658,0.7111312810317088,0.43412101780111145,0.7910408572929267,0.8498183547207271,0.7447565379272432,0.4508503236286784,0.9439806961474623,0.6704927527582517,0.6227518647927506,0.5827597231663838,0.31678942113707187,0.5778759204059563,0.38477411344516976,0.38919893165143377,0.3197303363531782,0.3425155261641094,0.4232136101799264,0.8226742326790086,0.7761523970797916,0.4858307673962967,0.6445538574336102,0.35155599470293947,0.42758481335278836,0.2818832032924811,0.49545929104324,0.22182766284245825,0.865948231072875,0.5651904931248217,0.6963147588460004,0.32734367306656553,0.6605350291385341,0.3190373164272439,0.5844400668251846,0.3260132667848976,0.23226049384147238,0.6875101403956393,0.36621305266024107,0.5773556671396453,0.6320515508740175,0.5090898219057581,0.6721388919655724,0.3974276478912836,0.5229678605412432,0.40311659399372896,0.7072888562428815,0.5183628705138433,0.36870035911531324,0.3497775893921323,0.5991759894036707,0.4081765091729674,0.34696268441968925,0.5476685791929286,0.4463302210261507,0.46261995444376125,0.5,0.3252529845887614,0.2986676945341191,0.555536236403869,0.49064998596344345,0.3244915414273792,0.6432417345850467,0.6145205951650637,0.637617159753684,0.5952141453865573,0.5495135904701121,0.28023905219217743,0.48993050518159886,0.5283383641340864,0.8754483058982382,0.66126948582367,0.5274998107367352,0.7990180510593469,0.6228452670972435
50,50,0.46968906226306456,0.5243261006156792,0.7976030914316316,0.6877362982384927,0.3707682735527563,0.6316487139150897,0.37020749431458067,0.5283747647041055,0.5869074814053635,0.8361176846809297,0.5828583265689362,0.3114820711521397,0.4232941604289949,0.6460639078520451,0.5421424979372322,0.30093266852599604,0.48846909934324795,0.4804121231998112,0.5581475051314101,0.4907711407340386,0.48373313021956893,0.9094621498641147,0.31577434715420283,0.3994750805038979,0.3080839082883675,0.06998737474316212,0.646316272373268,0.6654538951851022,0.1656815321950112,0.3198355049099758,0.7229734765462034,0.49477663328441723,0.5631889306543884,0.707213270282443,0.5028917735876867,0.7673875061602333,0.2610189153159706,0.5424308568040861,0.31910250919719535,0.2953471040122201,0.43439622564329605,0.6556821533513905,0.871928169504851,0.6877351206572515,0.3073618823630902,0.5387544624717451,0.35521819284654843,0.7792214197091137,0.7894449354493756,0.2809737077915875,0.5839174367526496,0.3982034461308797,0.46451257244763783,0.546013715457656,0.5332352925413443,0.23646411943027534,0.2631936692461528,0.7558788963372481,0.5098325015998524,0.8057052402511491,0.8093775022614588,0.6095322574331121,0.4354996193790787,0.9101694410744763,0.6304123562131969,0.6301981118079012,0.5074610253831536,0.33451428778193426,0.5509473888645402,0.4441760312951621,0.4003236236998207,0.21465628875206003,0.4659228673058196,0.462616892613518,0.6917193118121898,0.8083113587321601,0.6230367132571994,0.6945666310160008,0.4242342645623606,0.39144031408087054,0.1616290481617858,0.44165620932698263,0.2102577615750373,0.8127257747566846,0.6313677890761092,0.6779452814308472,0.3560672437714787,0.4600925533348011,0.2309629211881624,0.589152756364882,0.23264359106202973,0.24818992898797673,0.6873513213152541,0.3162210690854547,0.5323385167256666,0.7336954794039416,0.4987237914145285,0.5999787360028871,0.39072190896168796,0.6055283098609581,0.538404469542401,0.6999456364278792,0.3647889226328096,0.3701823109801673,0.38160830599688167,0.5283794048925162,0.43993542678096126,0.290706332100053,0.660929080707981,0.4895276637406776,0.43415352143228436,0.5,0.3759163195766251,0.2578102277095793,0.5427125841659518,0.45875596354428994,0.4433835470889649,0.6218112005493536,0.58393016808673,0.5418057872536068,0.7259499748755677,0.6312950183527605,0.2805559328564656,0.45098606891349696,0.5029574908858341,0.767091807862353,0.5033836760539555,0.4570110062949976,0.66701470764762,0.5211338666538362
51,51,0.4026049594100919,0.5661576347347624,0.7215570802772675,0.6168479688363158,0.38222561186870646,0.49435352491771084,0.3908719911662517,0.43851534755316585,0.5532476997941457,0.7769751794448267,0.5927506480463227,0.3473695372851905,0.3977632077163735,0.5828993816957119,0.5998243166597088,0.3294477866626519,0.48394067707013694,0.5058763869723139,0.6361664314386108,0.5000164802749791,0.46593928995573036,0.9135874638733997,0.3068736746811652,0.3821286230641742,0.3062471985835472,-0.033422249072129886,0.6114300061120607,0.5832370201885703,0.12540605839096183,0.48938160843544165,0.6573146746892283,0.4432345300885273,0.5870112518007732,0.7563627774082287,0.4295369026716335,0.761006435472365,0.22336919266067268,0.512169805976979,0.2819606703781248,0.1720234302928651,0.46538269587522274,0.5383709773172041,0.8900243225464574,0.610510297474585,0.26545629605071974,0.7056735104111594,0.30370729262757995,0.7572637392016252,0.798456586371809,0.21581121193784797,0.5719524440677421,0.4478502050645045,0.5261476664583967,0.5329584463768091,0.6564387746209671,0.17818421576418514,0.19901011987098574,0.6997530442477365,0.4258758276811816,0.7657407668289483,0.785444675522593,0.6169173650164317,0.48001440245436455,0.950594807097645,0.5056005703601293,0.6145499763558231,0.5306529191460558,0.2829210532348061,0.4376081629116266,0.428188471497641,0.31733319181543823,0.23750271681500612,0.4871604368561206,0.4781851485762197,0.7306972496501989,0.7891256025527412,0.5318372256408479,0.569591192151808,0.34717087525448587,0.40800140284440534,0.258402933498949,0.5131928215113832,0.2035130443360091,0.6792532473034358,0.50247045567162,0.6146502322038401,0.24942004708233112,0.49907874530292573,0.2257288752659058,0.5843929924436425,0.2774081299631617,0.24631195020308363,0.6189837846282296,0.22445122666564526,0.6150759890615332,0.6290341707312694,0.5196997288963573,0.5175311099181741,0.37250129542464805,0.7466096034703872,0.52557646114753,0.7302463174291444,0.2592586654945483,0.30985694257552937,0.3620969323221314,0.4811467612329482,0.27291509071778697,0.2576499585962088,0.5629403819541825,0.3986240935033062,0.29422423014326143,0.5,0.32200108683781575,0.25982415728553127,0.511522321275138,0.5573793033903145,0.24932201614910965,0.6659415102804191,0.543592145885573,0.6215424757717484,0.7329220989151667,0.6137268215559267,0.30451505795128403,0.5613804956221436,0.5722220899419423,0.8031487193521906,0.5322973565450266,0.502015014145114,0.7511161530195054,0.580793853349252
52,52,0.40689230227692263,0.5305493098843576,0.8513223762063639,0.6895029375510469,0.5622198924126001,0.49637228346232254,0.3981005091720808,0.5569613790501953,0.5723150174803284,0.8454651911714116,0.593059647085969,0.32658054090747923,0.3476405348744803,0.6703847905838055,0.7018500430646535,0.43143988522476606,0.5112904525878275,0.4784617404415538,0.6773258024377109,0.4674059811303851,0.5228640470208147,0.9212166105075688,0.3187826575601539,0.4901866774679052,0.36540252029420417,0.01410301124616607,0.6308932679774186,0.691568764996486,0.16227002647036934,0.4200265594928363,0.7738554784225192,0.4633086325716631,0.6131476849780935,0.7754425989681049,0.5889241461868495,0.7193120670449095,0.32330907851936574,0.5297040828033354,0.30371525912177755,0.22099903799458917,0.46166729534529644,0.6239200778650869,0.8546964415303979,0.6247399992040212,0.46678984146373764,0.47609079331473503,0.33533822770251287,0.8388528773276248,0.7754463279241032,0.21106233388916448,0.5408284062573256,0.40755050662586034,0.5197250009061133,0.47813828531453173,0.5212761352295064,0.18774998945637053,0.25675332781001253,0.6988468363179281,0.48859109609998336,0.8889238544935345,0.9330953267294467,0.7222786479260965,0.4492809024892516,0.9158925783804313,0.584843835806885,0.647447415718622,0.4838673898448344,0.36959053683314674,0.580384071648016,0.47196276717523483,0.47345233704455947,0.30600011111502134,0.26678545045438284,0.4600170148231578,0.9012266406081548,0.8272261378261235,0.522126296632269,0.6001375109296374,0.4793120136093783,0.4191069950724812,0.31811741208277894,0.5985001101629364,0.2544372466377015,0.7883133536260934,0.5461510053915715,0.6849351710033894,0.31188859813183034,0.663223346868028,0.1641816604257414,0.6185306476061271,0.3135214640060571,0.2365243436388578,0.6321713971049601,0.25805494413984104,0.588361897418484,0.6583377041989604,0.33372366076356375,0.5558140382728384,0.4314001288394737,0.5266354174574726,0.4590183861456026,0.7234372024101665,0.4366042035022659,0.40318921205962593,0.433315186850021,0.564340602205885,0.32193633851607945,0.21873460575085774,0.5726578242554277,0.4660908432093401,0.4957548175640426,0.5,0.4066933681744238,0.2901263070922787,0.5181217334591325,0.6415161768260877,0.38637791054918824,0.6637810799499635,0.5532020253459062,0.5097266465341452,0.7043761344874835,0.5044137963402936,0.3503957777930131,0.48635806719277513,0.4838536166120384,0.7821221938792283,0.6782672689224439,0.48917437938975555,0.8383596779816853,0.6372366078276898
53,53,0.28607622312865943,0.4808234640399653,0.8383654660532575,0.7396385193746853,0.566081482423809,0.5688304284196761,0.40197019147012075,0.5726642600674975,0.6107876271029042,0.8285499097420896,0.7152224582799881,0.31388585088086807,0.54330632811821,0.5825758492240402,0.5830788352170747,0.31002759548212494,0.4777540144017405,0.49289127200804167,0.7044890273632282,0.4040907393591888,0.45981270987720396,0.9648434488844155,0.35377578873998783,0.49270903724949966,0.2609820392727761,0.1352052195357702,0.5751653871772343,0.6248441611705656,0.14055580427879522,0.39576084552042173,0.8297903938844572,0.48295898371006424,0.6667443681422426,0.8209739095740473,0.572786156808618,0.8473734772320323,0.4164005317843498,0.5066385649816856,0.31274205449443365,0.16491468945554122,0.42592887123104123,0.5396365573213501,0.8589540925705299,0.8238008359913088,0.5611548817707317,0.6296999248488975,0.2888371184934453,0.8689972532937982,0.7951033393534502,0.245894690650785,0.5821143399710497,0.47520355373977413,0.6031540581153406,0.5783132050209688,0.595810604658953,0.20606782880702407,0.3023254065872185,0.6928120795110354,0.5218051969475571,0.7996923256098557,0.8926782293332206,0.69406097672377,0.4386625597722873,0.9470568724158643,0.6496292181386957,0.63594838677957,0.6691916614336451,0.4256686936297972,0.6307278159347057,0.44037241705944163,0.36098242629146543,0.30775404153810143,0.375660567304548,0.45547100175020055,0.7853808329895566,0.8165324767146381,0.5598162152104862,0.7277660557894144,0.43873494572337035,0.43545386918701995,0.2543308667384257,0.6347349398619777,0.2637214539777481,0.8668424549606325,0.6109654901304059,0.6599099498255753,0.28964489400906396,0.5893840286572506,0.2273069656982248,0.598086970242642,0.21521747721757647,0.25540175551749894,0.6278074482524321,0.24975725011012578,0.5812251109703542,0.7084774260882835,0.41425889550581446,0.6528177910172512,0.3389699236161663,0.6378054283310591,0.6245437954834357,0.711122203185029,0.44372350045420894,0.3502555055831991,0.37089813901069946,0.5741800443132916,0.4946483317000574,0.31332459780442395,0.6562292705445024,0.4329541207019255,0.41486735515917034,0.5,0.4178113263937279,0.18547329900282877,0.6102111478732234,0.5419789127060604,0.45600429866710435,0.6896468568975501,0.5348659866068229,0.6528358758753691,0.6240001309003455,0.47799067524037775,0.3635794808805454,0.5464490312773757,0.5679899013246904,0.7561116573167407,0.6373154450117726,0.5433517760519438,0.8187280164969023,0.5727327546628762
54,54,0.4373029023306217,0.6048190235027231,0.8631099471013575,0.7102162325864175,0.4448259432098607,0.5693276368274576,0.43849652547477846,0.46122602857010747,0.6147910770934746,0.8439586820296615,0.6040942325254818,0.44188344925372375,0.478167058992484,0.6317178876368149,0.5494715447854512,0.2280811159586656,0.4690504312518682,0.6021221126575759,0.6509635209834321,0.4926496334879091,0.5956611866873057,0.927233123838671,0.4033672920054719,0.5365379190543664,0.388206739302386,0.20771100934694472,0.7368925397676429,0.681545094179903,0.2881364401144991,0.4499625693318002,0.8428648008499775,0.46492653644869053,0.5719460907201616,0.7946687056034226,0.5711056443353144,0.7856039652519916,0.2767128107626964,0.5007537301516447,0.28103683124469686,0.2926470279996042,0.448033217068943,0.6500753477742243,0.8527465776079869,0.7020036939491964,0.47025436319453595,0.5669953601227741,0.28662655702121054,0.8993606255164384,0.810546502406282,0.22012748105184538,0.5324102988986777,0.45455324275648074,0.5396714406684398,0.6207160078319357,0.5702281023732589,0.2319575191971858,0.23719200140863805,0.7317236807390309,0.5849541591431425,0.7900017672789216,0.8295452210696544,0.6372067561854192,0.4409734800854521,0.9530166021440702,0.6583285513148995,0.6493718156407363,0.4981536968500407,0.24961760307923728,0.5250938347824365,0.4390036868024353,0.3478345971047966,0.20997897207672653,0.3346584356184443,0.494381470901097,0.8614593434773494,0.7804739681872194,0.5509235517097327,0.688158944724505,0.4291578318976528,0.4491330991324148,0.281517076999489,0.43238885478967676,0.2586454851161119,0.762476335593501,0.5031448127281708,0.6761550808640164,0.24896127981901534,0.49645792616158996,0.23953848361155078,0.6339565642409126,0.2720983276511158,0.2640908876956952,0.6915083000204288,0.40083614589089483,0.6257154506034215,0.6625367654751995,0.4506206731219302,0.5996880306767834,0.4641482673266135,0.6251280162213978,0.5899464132320837,0.7294033307801502,0.4427435976444941,0.3124643983992464,0.2968501495051947,0.5565601087224646,0.3435946308790993,0.3223838186555797,0.5513705197207608,0.48776683241010893,0.46731598863544155,0.5,0.364400127139137,0.279350955853463,0.5101910804644437,0.5237394149074884,0.30461373669636876,0.700355044121384,0.541014205147282,0.6792665506534982,0.7233353146825214,0.4905064053058607,0.39816558163234506,0.5263567990680006,0.46071077659861276,0.8537735427568856,0.7686781882266696,0.4691881259606408,0.8171581655222454,0.6251739800204114
55,55,0.42992872390510045,0.5219322933736024,0.8769303157260295,0.6607996247357579,0.36384402198333016,0.613246531859622,0.5033118551488778,0.4695879218872705,0.6025430340146875,0.8981442423787351,0.674543810372321,0.40143394402837584,0.45373010963658383,0.6394337693945897,0.6375907804103347,0.28689584866683343,0.5198758352151985,0.35717082012022666,0.6776161317783279,0.4606792124449009,0.6298109371126128,1.061431941920345,0.3220083006313545,0.47112587155738117,0.39178984182090065,0.08472691690074094,0.6811186349201469,0.660911256022117,0.33683260082883193,0.5296079131941213,0.8252159369652234,0.5391276830840505,0.675989593590373,0.7638895523813527,0.5451088352627959,0.7823774532137049,0.2870618293958121,0.6215169011346053,0.3007415168673904,0.1925910515339474,0.4100986732654734,0.65190588790714,0.9032075719779229,0.691402965089498,0.2953303544650947,0.5687341092973861,0.36960087742164277,0.738284290991686,0.7907072782707154,0.32316742061100184,0.6029325671629366,0.4213282955052505,0.5688697387610284,0.6350441784631117,0.6575402636411553,0.31300768518928457,0.2719498267460126,0.8282022893465611,0.6587140012349082,0.8927929533234927,0.9095567451047676,0.6750024038128825,0.4565253419454369,0.9850630741877279,0.6338604203802828,0.7025896316220354,0.5910228751196356,0.29504882199940397,0.587141702429531,0.4118141701866255,0.34119116522346665,0.25619990303724843,0.4734162806498185,0.4445929288445413,0.8092966202762857,0.8536366061577167,0.5774309208232972,0.7995531684770872,0.5600386180718793,0.4105242491207827,0.32206780890340847,0.5614958579168225,0.2839328495534795,0.7973753455950447,0.6547590812842989,0.7432768183367144,0.3534783030192991,0.4193461722718069,0.143779082237932,0.6518769212088326,0.2544351721541371,0.24554730061863864,0.7220348994047644,0.33570017574516003,0.6295057327340513,0.6847141245035262,0.5593299868095217,0.6417830569906564,0.5462108584009892,0.6535235431851563,0.5549276774720491,0.767790826135475,0.30942008199226584,0.37031263293324906,0.3905569796208576,0.5870956963159593,0.35516929935108627,0.3265322627788994,0.49155030094288654,0.5294325215238717,0.43838074879747274,0.5,0.34924171854115527,0.2029295030699903,0.5000728478732815,0.5540756285796122,0.3871495929711078,0.717808818532482,0.5570224333278323,0.6253290509501807,0.6725208252485866,0.5882962529189223,0.48573686230791246,0.5399694077315838,0.5230752672408694,0.8321513775648427,0.6262757753822866,0.4076029088090729,0.8140200421577057,0.5610567964939274
56,56,0.5016705229391463,0.5019798744919844,0.7422424039450752,0.6757177872489569,0.43365563711619765,0.6577771866189168,0.30865096206157444,0.5034489095731817,0.610113710338074,0.791331248918223,0.4629557315766869,0.34299103014582194,0.3784956130394662,0.6793990093808331,0.6225841243966184,0.3529638018427263,0.41453467056033455,0.4908047070464411,0.6681888373330916,0.4158345637325794,0.4613298206089992,0.9078741991809368,0.22796198864026468,0.4135841412673882,0.2805114936445885,0.02557890444731341,0.5348917638901786,0.603370108874634,0.25565284271974187,0.3889412088467561,0.7135903520550317,0.4795946204888733,0.6324752807042496,0.7205342808059472,0.543224081599968,0.7564596042402295,0.31886692146729306,0.5679754374633401,0.3004665038167,0.24286190758367548,0.5527399186759767,0.6573219555606019,0.8616154797283299,0.631299121916812,0.3618239114267494,0.6062669013241199,0.310433307807434,0.8317148072577729,0.8092365105465834,0.2713052927270046,0.5934397425427975,0.41045783033051736,0.5969576307451915,0.612051294932908,0.5778789885598006,0.2020719165223172,0.25977655165362196,0.6741579619476415,0.5804701762312211,0.8038681869673812,0.8556614500743979,0.6926873062006134,0.3917481786232424,0.906610463596568,0.5512032194592543,0.5836349754948841,0.45802183614369457,0.3016010596036932,0.5948140142029862,0.46054448042864804,0.34334481369677716,0.26693930009563005,0.3239564918829576,0.44484944126875053,0.782899641072444,0.7884745312490582,0.5090176635826453,0.7409810363254115,0.5349185768102295,0.4768041023284372,0.2325864535979372,0.5206318618964475,0.26645440992089675,0.7478509485275464,0.5313920004819181,0.7729226867721694,0.29377104474013943,0.6190725508594465,0.2440016075257755,0.6034360508327664,0.18104268543526825,0.2554553058352386,0.5746008246581406,0.3064874073108635,0.6469338873969335,0.6852736904993005,0.49135610521225614,0.5832477913679371,0.32528590829947107,0.5948941670048773,0.5370818521125261,0.7731219502882463,0.3917787759912532,0.40466714735490056,0.408477181384225,0.532782862550906,0.37904442657942783,0.3093559823721642,0.6200722615636495,0.48487482765160556,0.47397666022493573,0.5,0.29409979297856537,0.2718517486625921,0.5873876296508566,0.5135279521709127,0.4249672932257464,0.6466021148625314,0.5012396266698409,0.47036483856713984,0.5687550120381695,0.5284990667169865,0.31994021911033954,0.6340610044166576,0.5079591539579317,0.7583734400447318,0.6054109562883481,0.5097425607605652,0.7935516948567711,0.5116437145749305
57,57,0.46867446391895407,0.5502468258525189,0.9034376663300667,0.649370681066652,0.4133834570618091,0.6475615125040045,0.42490932886071997,0.5619306595957672,0.5977468210866963,0.820114368225439,0.7057889831389078,0.38902607761172764,0.33918710053764123,0.77673616343251,0.5823112895548715,0.3758123977690226,0.5410537811817969,0.5081350263604942,0.6600483896084699,0.44202242939696995,0.5502635194702774,0.9722296387672908,0.35393717505533323,0.5084672141872946,0.41021164608372584,0.11438737489935447,0.43730836587438393,0.6307942307053056,0.18008421257931065,0.5253798519126267,0.7769547078744293,0.4602105678278421,0.5912177382407842,0.8258733615690587,0.5547976525599195,0.7672591592761531,0.35970166590490327,0.45988267142723005,0.3442479121589721,0.18188855361812317,0.5557946979204594,0.649177780104047,0.9588654327346954,0.5265965930922385,0.38120976507993726,0.4674570037621959,0.3553577594765673,0.7875502800055849,0.7204926750375135,0.27913897143801975,0.5741763822051766,0.40023427218310637,0.5391750497065834,0.6147162632690968,0.5748135922050042,0.21882980816227857,0.2432819575193915,0.7256021258982904,0.5672098398894762,0.796890522100664,0.8746987094143086,0.6998725262136963,0.4145857816839356,0.9647908827656758,0.6602514485797852,0.637797089930971,0.6180437316980822,0.2876765042750901,0.6305305771065125,0.46213531601114066,0.34557692869473905,0.29647377036775585,0.37787868787641005,0.48694520683830794,0.7874390020926355,0.7712593481262892,0.6169302837989901,0.6091284932166828,0.5369325432854616,0.343717914313114,0.2522449709036549,0.5688258763390237,0.2287820443069991,0.777878290925437,0.5015452623494131,0.7132635160396122,0.37593785906931365,0.5412350066928697,0.12897302909057165,0.6090349427575564,0.24340628474752893,0.26758308992433594,0.6573360811155574,0.23408083775439556,0.6352770801265165,0.5877081937334163,0.571891466041856,0.4998268229190157,0.3930228206586437,0.6238958406300398,0.5232256906376332,0.7193017415758656,0.4614472522473681,0.3176900547560349,0.5016452212901861,0.6047044390282036,0.2950933911693806,0.28517013736105057,0.5477131567748571,0.5208118165675526,0.420571909945946,0.5,0.41205894094482365,0.23324439923616733,0.4415447353039779,0.45635946505863684,0.4031569340796866,0.7189602625173555,0.6012736070109265,0.6308109215001335,0.6898107680753972,0.4644805130979978,0.3894628200579731,0.5033724322898979,0.439262029725308,0.8502182512757201,0.6039569656746212,0.4705956943649857,0.8133046956808578,0.6136597754583512
58,58,0.3435562038382628,0.5707805785238728,0.7583246399121286,0.6514890793680826,0.36083848077815506,0.5861735197634353,0.38153675299142964,0.4469205247300403,0.5069219640949669,0.8582530372118744,0.5855284412854634,0.4437584111609249,0.26021731512407437,0.5608499317022999,0.5854454613633815,0.4454282113928637,0.49110992130144027,0.5098572581707573,0.4934538986218066,0.49840129238403313,0.4783601578172291,0.8759699566273522,0.4024761083917299,0.30540917186220984,0.28932982177025673,-0.01692660110708243,0.5346255007997097,0.7066496679247006,0.24410073769981716,0.41119773119789543,0.6628211456697194,0.4170993208269567,0.5246917975914073,0.70127831101838,0.5198518315203894,0.7408853982530965,0.28860923719436166,0.5240341148889828,0.22319730664205073,0.16428563361524506,0.40680497550087813,0.6934952748478965,0.8152469594516925,0.617561937744169,0.3458464130399147,0.55146437059624,0.3921608698488755,0.7848490586246958,0.7000911736901592,0.20354113605303634,0.5690447461390427,0.47037652342386166,0.5018802090621826,0.562560844257064,0.5579966136656223,0.3152213476533256,0.23916201178391855,0.653051438107778,0.4615649961485352,0.7401791150889188,0.8405731330489798,0.7378868207026194,0.4351415804677554,0.9126828685217849,0.4808326488935768,0.6938617312989248,0.4577817358515079,0.297621851331381,0.530384126396171,0.3816673442840929,0.33183191097711934,0.2704522255568136,0.37422136025035835,0.47389309465879376,0.7365982921071602,0.7754655943603721,0.6111259553649766,0.6193146110896733,0.3459448674452948,0.3571808112625698,0.28561870545292006,0.48244325467115245,0.15282704346307735,0.7993372349828792,0.5139457887999467,0.6436908976070289,0.3128138116558245,0.5165733123426467,0.19922897199987674,0.63874672591097,0.2183759403731472,0.29017029642996167,0.5391758128100663,0.31047215602201733,0.6156431497825449,0.4974396567591653,0.5057655223490061,0.4815064502514929,0.4637773407349231,0.6843642334863586,0.4550472090130176,0.6277204392974434,0.34132039658400826,0.22387222976942345,0.4036537155348506,0.5240767459442521,0.3195774533077742,0.28603810016856124,0.5073768154445089,0.49248277024375364,0.3760992880330906,0.5,0.40308921302124023,0.2597192713852466,0.46661038715601866,0.4206251206991325,0.38138670087288806,0.5585780279866415,0.5162188449104355,0.5982781964816183,0.6565104727811643,0.5209096366144238,0.45248436223692307,0.5508937450853624,0.45743194555832084,0.6888174902476266,0.551635791224098,0.5281431679978547,0.6902098123832199,0.5494899916105941
