,iteration,Air Force Off,Akron Off,Alabama Off,Appalachian St Off,Arizona Off,Arizona St Off,Arkansas Off,Arkansas St Off,Army Off,Auburn Off,BYU Off,Ball St Off,Baylor Off,Boise St Off,Boston College Off,Bowling Green Off,Buffalo Off,C Michigan Off,California Off,Charlotte Off,Cincinnati Off,Clemson Off,Coastal Car Off,Colorado Off,Colorado St Off,Connecticut Off,Duke Off,E Michigan Off,East Carolina Off,FL Atlantic Off,Florida Off,Florida Intl Off,Florida St Off,Fresno St Off,Ga Southern Off,Georgia Off,Georgia St Off,Georgia Tech Off,Hawaii Off,Houston Off,Illinois Off,Indiana Off,Iowa Off,Iowa St Off,Kansas Off,Kansas St Off,Kent Off,Kentucky Off,Louisiana Off,LSU Off,Liberty Off,Louisiana Tech Off,Louisville Off,MTSU Off,Marshall Off,Maryland Off,Massachusetts Off,Memphis Off,Miami FL Off,Miami OH Off,Michigan Off,Michigan St Off,Minnesota Off,Mississippi Off,Mississippi St Off,Missouri Off,N Illinois Off,NC State Off,Navy Off,Nebraska Off,Nevada Off,New Mexico Off,New Mexico St Off,North Carolina Off,North Texas Off,Northwestern Off,Notre Dame Off,Ohio Off,Ohio St Off,Oklahoma Off,Oklahoma St Off,Old Dominion Off,Oregon Off,Oregon St Off,Penn St Off,Pittsburgh Off,Purdue Off,Rice Off,Rutgers Off,SMU Off,San Diego St Off,San Jose St Off,South Alabama Off,South Carolina Off,South Florida Off,Southern Miss Off,Stanford Off,Syracuse Off,TCU Off,Temple Off,Tennessee Off,Texas Off,Texas A&M Off,Texas St Off,Texas Tech Off,Toledo Off,Troy Off,Tulane Off,Tulsa Off,UAB Off,UCF Off,UCLA Off,ULM Off,UNLV Off,USC Off,UT San Antonio Off,UTEP Off,Utah Off,Utah St Off,Vanderbilt Off,Virginia Off,Virginia Tech Off,W Michigan Off,WKU Off,Wake Forest Off,Washington Off,Washington St Off,West Virginia Off,Wisconsin Off,Wyoming Off
50,50,0.5118608252783625,0.1014720877640692,0.8240230329178686,0.5214254118200957,0.7034896045343156,0.5877399693682557,0.37946304557682653,0.5104385509965718,0.5988432370494311,0.5694698324370236,0.373770420093109,0.2342000106598182,0.5394999698204522,0.591085301124767,0.5603018763039799,0.29197311883142274,0.4000483615655605,0.10882430258744716,0.3014406442134328,0.36815726238624924,0.6135336733587632,0.7977134589855895,0.429246442301137,0.6164088252998915,0.34573717656809605,0.5125656213735046,0.521932837306268,0.3012806602005636,0.47322432443112855,0.5822483957196043,0.4815164808264928,0.549597971348728,0.4760898186448908,0.5257849136373329,0.4860459202823254,0.7294011020151594,0.42430615844737196,0.6119863898576521,0.33881473995058553,0.7877537154718572,0.3746048106755297,0.516421198458052,0.44983670497711975,0.49932409009824097,0.3968163307413964,0.547346770319875,0.13653550120914593,0.4480306191105136,0.598769908704847,0.5942557994870422,0.5599690418092413,0.30509371444866185,0.479248829087391,0.4132855627885271,0.4189409447670992,0.4810890210776658,0.5925695121400412,0.8911610832547546,0.3884727825028924,0.3077104850091184,0.565931339851043,0.40303656582840897,0.4042559865607273,0.5947233123326295,0.4440864452521156,0.7530368979073254,0.20161382122691787,0.5950801604481576,0.6700899352118768,0.45880443331391135,0.454229655536345,0.3635802889700224,0.551090692073353,0.4723480814414449,0.5490318207821053,0.3670883167438001,0.49409003754178676,0.6454657583745752,0.764327347133263,1.0016765174665336,0.9076637810535462,0.401075395665418,0.6117261354801615,0.6212611571414364,0.6353203700724305,0.41315467954527413,0.505482927574298,0.18470292824201207,0.146750662043514,0.6859432593490143,0.3631077319964438,0.29790961143105693,0.5657027128388555,0.5336728764054753,0.6088210617620057,0.2272062225724537,0.6475062933216379,0.7453661698824733,0.4861281555685743,0.6724265765897214,0.39953162196655423,0.7956264341355299,0.5981162563507135,0.1533252477109596,0.7002242877539464,0.5702901798374492,0.4005572306664319,0.5536316552349246,0.48097507148799074,0.41576578679743986,0.8982961033881819,0.5862712258768082,0.47235796363539856,0.4489186362522598,0.5922119922392027,0.14911081893572883,0.27536330211937615,0.4009427119407351,0.6051825773956065,0.5395797245003754,0.4258375320419905,0.49061731657892377,0.5014912407448163,0.28243372976893644,0.659701366707931,0.40402099720820167,0.6921516231034192,0.8603903257846592,0.4240320020991228,0.30549821318103954
51,51,0.4933808392664462,0.15088457345291972,0.8255788246283867,0.5674155306638375,0.5981001014894902,0.47310473546562787,0.5142311607522714,0.5473734270133965,0.48452798902050226,0.4840153823110986,0.431261853855044,0.2190448112589829,0.5957075631962162,0.5180906814772017,0.5906565309267255,0.24932788712128515,0.33707926672688493,0.1409702725274179,0.36810159194929476,0.1961064920034759,0.4970664927847004,0.8212897483367628,0.5204779205583995,0.41420872009257115,0.4688095337418959,0.30066735266118794,0.43539376749500797,0.2709599181669063,0.48005808672343797,0.6413691388263084,0.5495967456828119,0.4461097940651761,0.44821566037535393,0.4715039627889165,0.4882673833542116,0.5603012616087764,0.44932903867473517,0.4965184006143617,0.49853369196172254,0.7807831256386106,0.2987923593971678,0.3802090972363132,0.4187168095701842,0.47988749353848353,0.4111637337878219,0.42397167117231277,0.21554037061233713,0.34335439899164516,0.5459002376301818,0.6207216982027056,0.47511500314220717,0.14908539119547698,0.5323489763534187,0.25463398292884815,0.38043966994698175,0.4165131714824765,0.451109234683471,0.7973386233225835,0.3291184278394299,0.3122520740489658,0.5389840862936005,0.257500789169472,0.4282809123546953,0.5045770780816625,0.54438415262241,0.6835708215023935,0.21302816243973374,0.6107858149114958,0.6664566249372007,0.49408521102691083,0.5242138533079757,0.38359393990110163,0.32147737169387103,0.438236426199617,0.4948587234384849,0.45529703031946017,0.6246660277757639,0.46778189490093575,0.6487348791353317,0.9479423558167916,0.7966496713053044,0.38598121705428967,0.5248199848662813,0.4505656130454251,0.45945699154862535,0.48674132261154107,0.45853689591584984,0.16013342217839127,0.11800503281412605,0.5789327121708966,0.38902320256598516,0.3963704057455932,0.4030704309311172,0.48148918586924544,0.49954116869578785,0.1991664853480562,0.5205530781229659,0.7304960579986872,0.4329297150475628,0.712390779464886,0.2912490905799697,0.6603065482110098,0.6108105498299397,0.16566592245822315,0.6006289319353502,0.46599641759285404,0.38760669523193164,0.614635984962134,0.4513666264140565,0.3127016361297852,0.9004681137215468,0.409787179125209,0.5385268951087582,0.4737229629868606,0.5743843808389701,0.04223400598318934,0.07494748806011034,0.5304087012275864,0.6168802578777847,0.488382619703245,0.3953545734599125,0.4705443818001042,0.43355496292497503,0.2861892364443067,0.5569725169116463,0.5824992059371616,0.6136934367611848,0.7405322117405728,0.42474773274032374,0.32822201983034915
52,52,0.4269160604590089,0.1345293627557133,0.8038780805414061,0.6293047324000371,0.659925148103048,0.46459791882052975,0.5139709026024714,0.5787330337638873,0.5450810704385451,0.42464179074355696,0.4293913277300894,0.30696335207658226,0.6660796345504381,0.43791580218070897,0.601055184762887,0.2992285854069693,0.42835036779181823,0.14465418834635543,0.37171146168194025,0.16992396847366217,0.5399322698298576,0.7510319992289134,0.4427789952393546,0.648651577273007,0.3612650014814466,0.5085668156641888,0.459254798777023,0.35534755940437224,0.5869014690384462,0.5031172091728758,0.502260465562928,0.35690711106256906,0.34904726964891575,0.36969529546455715,0.49680645937440937,0.6631200883088764,0.4585267444638275,0.47720904891031396,0.366104679340459,0.8098368310413807,0.4475571917986661,0.43483844098162566,0.4211345644598412,0.6284976157367664,0.4921232552006951,0.5567659424540907,0.29514202822170654,0.34688472318451063,0.5616335056746243,0.6923067712021961,0.6729434886339467,0.2780943196301833,0.41138925271552984,0.3241554427933357,0.47245594294319154,0.5127423404794453,0.5715758828620855,0.8807931930563464,0.40247717490879875,0.44015605516095746,0.560753907633172,0.41794198158912355,0.45532025403596843,0.7352230175659558,0.5635876714508687,0.7172592824058796,0.31716140662344605,0.7421957588609845,0.540120212804076,0.6061374890798128,0.4508518228593411,0.3818255544636447,0.3925403936380579,0.4897273087105099,0.4448931415761193,0.4319921988628106,0.5926058496849184,0.611548486349956,0.755617387155041,0.9986225470582936,0.8234715096924888,0.36048120239847964,0.5957432344202673,0.4924840691414587,0.6041402185274497,0.5974238725767094,0.6412442835221447,0.17884615569837709,0.2597190317781202,0.5669488887968136,0.2960539612093282,0.26669368821068395,0.46915008152748994,0.4670239943631072,0.6011595947936622,0.234232503572695,0.4839927401812437,0.7848358804542196,0.5000415151923924,0.6531496631686585,0.30450049278126595,0.8047846837083829,0.6265639078087128,0.30793869548163305,0.8784007887221229,0.566581350063034,0.5651177835400993,0.4856744310395585,0.5433228898335437,0.3146900240448135,0.899944844254254,0.49178973689871125,0.5125282278236893,0.3097723424520471,0.4998543481055729,0.17712103879987803,0.13417562833287142,0.47954981247539136,0.623507996003182,0.601128530311045,0.49766527299972313,0.5221322159587239,0.49654334424543267,0.23353933698900858,0.6561402451398556,0.450981140744511,0.6495962664183953,0.8541107756077653,0.4764335055348717,0.31529028823217103
53,53,0.507314542952845,0.20988446075944603,0.8834890498365784,0.5635049609853267,0.657588172646766,0.5317067588491563,0.4748044393269582,0.5528665969169951,0.5742269686449409,0.6419470314401946,0.38532311349958454,0.28642067260993265,0.5606597915555407,0.518357506559575,0.6565490215827392,0.3365406977822588,0.4939419976329554,0.1961849668843214,0.38721961455543735,0.3219280431458817,0.451493397481209,0.8320428957576986,0.43100009026417646,0.6031250477540574,0.4136399429988011,0.5274414777471832,0.4558190585603971,0.3724659608403414,0.6492246022807167,0.5395607680494149,0.4587938287561898,0.481358610470213,0.5140320202213096,0.5392484145424893,0.4620630307712857,0.6780770208483183,0.41118704209589435,0.6112581423409252,0.4004180619305329,0.8054974286000327,0.35891205171040297,0.4440894898547723,0.5428780562041086,0.47310003705206055,0.4346845928360723,0.47084539754531923,0.25121237089122145,0.4386293577168827,0.5287492869617427,0.6322935988237428,0.4630337901584271,0.23311727619617534,0.40885446581875634,0.3522210146322163,0.42805406067103113,0.41006906789948383,0.4904324655550645,0.9020706437599212,0.40397314384256755,0.3853707873898842,0.6253739174753542,0.3069198254529803,0.49400390906742786,0.6447729753251639,0.4435540765389761,0.7032314281115875,0.23714523991017494,0.6672438932208826,0.53202705159911,0.4819985718625585,0.5080757623934822,0.3994130598670132,0.41624970465392047,0.5111676860638311,0.5102185332645571,0.4372930157849817,0.7276868787386787,0.5517488232798424,0.6320083284598037,0.9588676895943159,0.7941513000780964,0.2965969952252669,0.6251330250471107,0.4079986897116905,0.542365685305184,0.45655347129586826,0.6026820855212842,0.2246574887399328,0.1961338841549531,0.5890136539205375,0.3872879239389648,0.4448919686905392,0.47932842271750975,0.5670446378331043,0.5437360611834627,0.27563945382118765,0.4544338606904312,0.7481578848989786,0.4602819950835332,0.6026955921057368,0.3780909429044213,0.7312384006076867,0.7275345890949568,0.22650773787693457,0.6695410740874218,0.579434389653954,0.42596016095776923,0.5675408037737321,0.5297415116969861,0.3541756021468923,0.8093390356675844,0.5094870002946176,0.4559500202759876,0.4362123625530627,0.5263972591361528,0.09519946124874556,0.2463156071293704,0.43609343557297164,0.6108456247058908,0.5804579774445359,0.5019798346137121,0.5569721183782942,0.4684406663190335,0.25506945659590285,0.6595572856856513,0.44934267983808923,0.5527273029257801,0.791018072547775,0.4338847592982989,0.3406841703412384
54,54,0.48110068266646583,0.18190794458825316,0.8007682413847726,0.46446759640533103,0.6658038584188667,0.6319914914269681,0.401755353100425,0.6316306568063331,0.5784514301028421,0.5123031090837404,0.311299905620895,0.30659338904109507,0.49079345167748023,0.5053271340992913,0.5303258628607219,0.26585588415210654,0.4753355617893449,0.12663243745438257,0.24504135746224648,0.33108829339756785,0.6788238748559123,0.7352315258073219,0.4168644114469443,0.5665645477069762,0.40233299436318865,0.486955418707217,0.3190670713034981,0.33863660148159913,0.6184834092604591,0.6571451501047761,0.5085917916892767,0.5250112721793196,0.40688087237776815,0.4476838017181649,0.4314914370574264,0.6639940160386962,0.5040465925817307,0.47457342013722453,0.4112201062388162,0.8940233617316815,0.4057310971606212,0.42462797276716313,0.4813492272914425,0.5917450403185988,0.5699016172224793,0.5476291789869034,0.15754242316687284,0.3270799897564666,0.5472589545160975,0.5753818556402615,0.5561276015257739,0.2939591047502327,0.34631818614118587,0.36295841703437753,0.3314625835896793,0.5490099653808502,0.5024257514362027,0.8273733145217819,0.4005894028629853,0.4727122388593913,0.5715326052897053,0.28671630492149913,0.45266258417347677,0.5358197760197801,0.5534493190083624,0.6395454171045974,0.24731974448323113,0.6647791176061704,0.5761755237082115,0.5245892562201854,0.438931081457882,0.49081160487518416,0.42415441716201957,0.34510376828425454,0.5723383284850629,0.3805445655376125,0.5383091666054063,0.6590549017015577,0.7202181981200301,0.9799469391530314,0.8084839285182376,0.448720815122501,0.47799004153720037,0.5431431378897998,0.471187860908942,0.45179809567941664,0.4598160492468542,0.27633091748358674,0.1646884150706351,0.7017550927664902,0.36207460967632177,0.306706284079841,0.5122204437806125,0.4339189420707668,0.6526430919172116,0.23817264876297894,0.5010377454055203,0.6459835359205666,0.4940944543551517,0.7602892027433477,0.3346184546669923,0.7965176239568568,0.43581515953227473,0.29831849514215164,0.6848855603771314,0.5404058563256817,0.48206327161427437,0.5922718870720018,0.5299849260866271,0.3589171745190452,0.909143803672117,0.5027792680381034,0.5258559340407974,0.4142377109872641,0.5846452502182504,0.14505519203255107,0.13385938480666343,0.5413870015062883,0.6029163444997395,0.4623905545675369,0.3709799424501634,0.4370239403956005,0.4984304592994723,0.2673629387261467,0.5183795358501061,0.4300299908672228,0.5264576948176173,0.7881007839926749,0.40531003416547245,0.2660361516634049
55,55,0.6003911719982958,0.2840043217534125,0.7618593001398584,0.4867359097657624,0.6514820263326189,0.5327872898281171,0.46694932636875686,0.3920411592284665,0.7051681889500504,0.6468980932933672,0.4041842006508535,0.2648571040959734,0.6547287913714189,0.607653504711938,0.5758455092544984,0.3533208544219269,0.5166379924636718,0.13430757197100954,0.41268003021285354,0.31918074628709153,0.545387929825036,0.7885816926099339,0.3160510119875304,0.5841507384076572,0.4026395833505106,0.5438950978587936,0.5237292264475727,0.350397116131966,0.5717844679903972,0.6115995106937813,0.5811383904112999,0.45332993362856433,0.41454263360649235,0.40609713070153264,0.404295682226077,0.7115399595203048,0.3654624876622653,0.5203502477815335,0.499020252347131,0.8452538164555228,0.43536451232175005,0.4278786652098974,0.5568728266837689,0.7144221089649815,0.5291657385995943,0.6392606104628116,0.37583491601961644,0.42963007035340633,0.4125825778339548,0.6729164624483628,0.5227711672555057,0.21065933716419533,0.3410435622340278,0.24715355930254454,0.3959287712520132,0.48696503018783766,0.6828287901678244,0.8103851899195598,0.44588237403238784,0.4318375328267592,0.6560066194111994,0.3397765543112949,0.45329071905798446,0.5728812698599369,0.5523971022099091,0.684351639470245,0.29838233363698935,0.6751923087159091,0.6083740029570334,0.49687105584277913,0.47031507183220955,0.3312848840260785,0.29116442472947457,0.437209878586771,0.4455988867879727,0.4422423725622943,0.5474539921780065,0.7155750236443845,0.6860287777405804,1.0247814435067706,0.8517378048881055,0.40667272765234447,0.5613571440245441,0.5860430877697401,0.653568857150118,0.49106239614246455,0.5568219826219287,0.027168540081846757,0.19245724550511156,0.697842465939066,0.3892171229684461,0.40006484609509113,0.317811681824193,0.5708892885534609,0.6810961731416582,0.21171617530915293,0.5260967342615518,0.7751643665676278,0.5362489578112568,0.6576094893056604,0.39150476355368047,0.8285735983411431,0.6513652140137043,0.1625059844294541,0.6832466783617278,0.606691978064136,0.4657446332677308,0.6440595177393714,0.583379716940683,0.24425720622855912,0.9191352008553756,0.6170100399908134,0.457345787500412,0.4398420378731414,0.5571174033288673,0.1152904462039422,0.12887464995071174,0.5568454587450629,0.6546210587454518,0.613386886216981,0.4914195411660682,0.5011408209596819,0.4668274219177501,0.258691497402314,0.5623353465812343,0.6412055059689177,0.7202005562268577,0.8005103294341802,0.4323062699241927,0.3774751954019901
56,56,0.6519165239107396,0.22203541526564793,0.8173229886954951,0.47287108572194053,0.6709730907150525,0.6733105189552934,0.4050631976940071,0.6062187725776659,0.5842921254057317,0.5095490682891437,0.37709408385354254,0.17705765334717358,0.5503120088145008,0.5682901373114496,0.5282418257842166,0.284539451642003,0.5553814467842225,0.07005930135532955,0.33852910230605465,0.09277480318859539,0.6078839377820964,0.8110268448729033,0.4221662920783424,0.4495764652369457,0.3952204635686209,0.5370582947462909,0.5375191254868043,0.20399299175233482,0.5869501153174498,0.5592610130543549,0.4844520813357787,0.4077293994284267,0.38893440698512893,0.4253973534897043,0.4902388100141465,0.696360005944906,0.4680111632505043,0.48455226906485643,0.42519364030462253,0.8310924191603271,0.38866369957035346,0.439570078021886,0.49196459115098357,0.5248443894010159,0.4546851104469222,0.5407691209123665,0.2669026937267751,0.3570188018229865,0.5810697813927962,0.5400140950521766,0.5393896542580182,0.24495606398788364,0.4492324673967703,0.26148280774319127,0.4127351157975973,0.4834776251118876,0.5223562759663379,0.9009045233405591,0.3907391420077785,0.5044654922274656,0.6327169495172231,0.47966875977052165,0.5395914866125973,0.6222161725664773,0.4182321296232081,0.5819688095032862,0.2217635712928518,0.7096982345483873,0.6827455900293895,0.5017789098675044,0.5114520502542532,0.37639627923047997,0.38011107465571076,0.43721719827571703,0.5689707160922283,0.4684028744242233,0.6588743108060237,0.5579502040504594,0.7792506777486714,0.9716589676634124,0.7462182922976414,0.4684104379639989,0.6674093969620774,0.5409243530714257,0.5830742603126032,0.5129116903059923,0.47439229463331645,0.29199560498540167,0.1966784437087496,0.6341011475476677,0.42183042173778784,0.3585878389235872,0.4210616110445952,0.4709719139383368,0.5464690797704144,0.20583740830271144,0.5397007272909798,0.722571805135144,0.5218742386403104,0.6392435574839751,0.2465622736393698,0.8007343798432554,0.5330144738645596,0.24389970490525423,0.6658686393320236,0.5732469591591329,0.5052656844537928,0.5629522564080292,0.5287127287653296,0.24176220143225674,0.9010785499389855,0.5504236929687146,0.5797779136518498,0.3848159652735537,0.6100725153587155,0.10483646481762438,0.17288970924936561,0.5300731695050723,0.7107784345609734,0.4677810229068668,0.5093038998245064,0.49355447681677783,0.428828688910383,0.15798048491268707,0.7479369946247761,0.46677833487353293,0.7281487147033998,0.8274199970277634,0.511826270000207,0.3598921838537662
57,57,0.5097519541133777,0.16555643818346294,0.7250461195850298,0.5100035863846512,0.6474773798503567,0.5949976942737166,0.3929520121522005,0.4436650024434876,0.5755994024963097,0.4867064041298795,0.41886891404366056,0.25873310240867514,0.6503695232542877,0.5432213868401974,0.5500213029198082,0.3207244046631164,0.4622963439077689,0.09923503807825762,0.38992226801971497,0.19135509075443993,0.6306399381120326,0.8112445914948406,0.3772605865629995,0.5347730387276872,0.5426957408743407,0.3864912442148565,0.45880955953675556,0.2815585167899368,0.48654585985766646,0.44447816078010877,0.5976410685146395,0.40613281635041637,0.4694719590377421,0.4297088948429025,0.5138943825182444,0.6769714803976561,0.406866126066132,0.5272201013877515,0.4579992243128125,0.7879102538007055,0.3415884475365187,0.45249820094108345,0.46285771929769215,0.7051177521450834,0.5305945711988319,0.601998506385192,0.25841292554822914,0.4633601852776238,0.4297061901832581,0.679638491598587,0.6293770557749389,0.2925882284002684,0.3908020933614122,0.32426409110406507,0.3150083556257493,0.7295366283479491,0.4891268019945457,0.8212879145111561,0.40218427728712963,0.3322565544991206,0.5931529228179897,0.3231088117454177,0.4830703822003309,0.6441373400203938,0.6008628117122047,0.6906576265357169,0.2978267979466969,0.6505016864853381,0.5972964712706607,0.4716898178005614,0.45885919447721846,0.44192337977085977,0.34571615717242526,0.414395714025228,0.4893606249168429,0.35777722900894093,0.6561542082252559,0.5606150745662002,0.6644969158919978,1.1491852967822822,0.9209328623217328,0.37044087735452236,0.5487315930594583,0.6003552735154988,0.4654148693124626,0.5654895755508902,0.5232369805343322,0.2254309072702661,0.17056357045164527,0.5586737094933103,0.35380084567437636,0.45644248802006215,0.3030685042142486,0.6377650636574086,0.5143819397680798,0.26144833532644773,0.5692469592358883,0.6860338923839212,0.5046457267439841,0.7266831982197909,0.3109460581546977,0.9162853978662282,0.6090476033726743,0.18723424997056934,0.7115834770073076,0.5322850173540953,0.5091960152167948,0.5756511528719984,0.42305180433916834,0.3127919731957889,0.9001855949261605,0.6163364387812015,0.40657070040835586,0.4382404988800232,0.6259913485455117,0.15902784848645662,0.17246702416420764,0.4922520150250009,0.6358980597722416,0.5724370032723802,0.514601455673305,0.5114276630771706,0.34517403947890596,0.178876899801044,0.5733855301635206,0.5179186710564575,0.7843504846395908,0.847034577441471,0.3652973532145812,0.3247890046610855
58,58,0.6098646888410547,0.2543870391458378,0.8212787815579052,0.5400665604671411,0.5406753440549364,0.5462289885671094,0.3799914301236795,0.5503587353408839,0.5609001790872724,0.4598886577735135,0.3702430248907906,0.20256796536155983,0.5896279133995002,0.5450607940896719,0.4476121441023917,0.32980907811149124,0.5048693603587975,0.08913978123606406,0.3158555309953698,0.19676768322916138,0.6431968682129151,0.7706830313750754,0.4618187217577609,0.5067878899472259,0.4403143302034414,0.4521775925824986,0.5548380365896206,0.2966280144281148,0.5061658432619012,0.6332548286166404,0.5575317558260848,0.4300703215956737,0.3221249636061607,0.4658819186365276,0.4898766036909974,0.6897038994967516,0.46467406514988807,0.5496201389542125,0.4389031554014604,0.8620676710822799,0.39162534682009714,0.5249680502285039,0.45579894508862745,0.5457927787338355,0.46092172444877183,0.49323484623702823,0.29328502490517033,0.3752012429458269,0.5012476388270398,0.692715047071748,0.5895578782430042,0.19645222292495354,0.33828647673347073,0.2768471759744336,0.3440173077497217,0.5159316773018401,0.5023202288260825,0.926232843016834,0.33511079933334464,0.27253270343186986,0.6230691153520976,0.2610217670739811,0.4640266197233983,0.6445590870068305,0.4651235140199699,0.6379359370021226,0.18303220594172828,0.5934702871333557,0.5420329401283194,0.50306556704914,0.5275129481707966,0.535352962798132,0.3429335740021385,0.4400094520239735,0.5605278423592388,0.42469717466780055,0.5661068499260146,0.5999035821045414,0.7131338254253242,1.0175196894586944,0.7705392129156092,0.4250869607692314,0.6029875913328695,0.5702026275789557,0.4627676255672589,0.47109862263792057,0.5898565615867677,0.24678828762019359,0.1538041471075079,0.5883109633629925,0.38969272585805687,0.35060477771627613,0.39681456336015986,0.5334181808399929,0.5537002245684413,0.1975271075485157,0.5806025304681084,0.6225714447141297,0.46323260455389537,0.7555108244181513,0.2965609980343973,0.740582220117649,0.6483281821378003,0.2572665811882514,0.7456464197028206,0.48829502719657814,0.5233486784988646,0.501811184774644,0.5598482356122446,0.3074900096914648,0.9882102626333545,0.4865031646073548,0.4394405687107302,0.5331931222568963,0.6778531093362283,0.09175836203968625,0.1516665585234081,0.46325691318842827,0.7465333596182676,0.5137265227588297,0.49230729467672213,0.48668003725099784,0.4140838488143112,0.14656760406829608,0.5636868796948517,0.4321407849065944,0.5785869132595298,0.8442818251479951,0.4885473769738535,0.28956213869472375
59,59,0.5445169979903498,0.18054487307700973,0.8415389165200231,0.5937120015811529,0.7147067644810893,0.5262186548396598,0.39029613313609945,0.5272198699063004,0.7014700961979021,0.5052005378810306,0.3517727102579279,0.26225702308147375,0.6310896608800892,0.5948244938759839,0.6311872267890656,0.3796328233914431,0.48365680068821615,0.19762338652494596,0.44336343436576403,0.2887564829079634,0.6326624872567849,0.8549622491685256,0.42540891596937275,0.5864032922836765,0.40733401204174535,0.5489066967646107,0.6845951849564376,0.34963230042289933,0.5856732112328181,0.5366748206224259,0.49456287598127324,0.42928235451410723,0.45881699311368546,0.46281965962951765,0.5395133654283373,0.8073844392186226,0.4456106376022142,0.5872251495711126,0.3807784837084827,0.8594884860273245,0.3890722202957833,0.45059072869028005,0.5012192328639563,0.6670204204676815,0.5521190044996169,0.577756203961664,0.3241917891893402,0.4711814217255581,0.5663196516394687,0.6361943147661286,0.5879008928191309,0.341313216834695,0.4399996362969068,0.3923380233221689,0.4353286338268895,0.5463228926925402,0.726420814504562,0.8551908675256881,0.47241125516424565,0.4131180989160651,0.5109005502634556,0.31389418306891903,0.478981182792789,0.5690810161752832,0.39553664516203213,0.6985792988108238,0.2495130742901253,0.648184664902445,0.6958617859414155,0.4625534365153056,0.45076265173253033,0.40840119266538377,0.36173760465450394,0.45676827664316466,0.5399379878605272,0.39371946117047024,0.5911066694779292,0.5817207199915083,0.7205750544916695,1.024010818893782,0.825028836988252,0.4132387889287833,0.5587440530120503,0.49203666857313305,0.6254329064592066,0.7213989739423466,0.5430739329376344,0.29265318516866734,0.21609065375200326,0.5817315192724425,0.3511308092116083,0.33163470273385576,0.40140754509112525,0.5703268393461233,0.6534749861793093,0.25618221001335056,0.5624777823287244,0.7447166131740562,0.6428381010773981,0.7373561056171697,0.2427654008146074,0.8261330624298625,0.6536088627448666,0.21667568366030637,0.782185764986345,0.6460032016808065,0.46940303808303424,0.5815458506927571,0.5212233082100137,0.42001391229734186,0.9559548963411558,0.5805297260073001,0.4581561418053747,0.42669444724184635,0.5849056470248261,0.1745419171610259,0.20437837343422907,0.5343763344862176,0.6542663244305323,0.4649616947706371,0.47717828116555666,0.4704140734310639,0.5413215239675202,0.22764157849750352,0.5781655323278608,0.5360605229872475,0.6918497112635777,0.8948095047130774,0.5190164458045439,0.3516014243377894
60,60,0.47253959000757123,0.17358321482158734,0.8789437603320783,0.508367878022069,0.6197028382321421,0.41397171722788423,0.3945042237157962,0.5169684100958166,0.4458627650433909,0.5435396380312529,0.3435073635239393,0.26530364627458736,0.6483252180101451,0.46117317199219,0.5173718268756979,0.3160916401244328,0.4024735231509139,0.1273814668243332,0.3629605584433771,0.27450035749095136,0.6321977597728494,0.7792309303343444,0.4839589169517344,0.5418381049011439,0.39614732773163913,0.41102508922949893,0.4182852017855556,0.24227433991367905,0.5031739280024115,0.5601208303859919,0.4914925229301225,0.42034234193321374,0.3924206199861088,0.43532852482010564,0.3920070824671299,0.6896105457419752,0.47648739660535366,0.4719841250595424,0.42008975516746816,0.8277638984417144,0.3030211963984749,0.3850510363021081,0.3784982660649566,0.4147370247105601,0.42219245920388865,0.5451690396245191,0.2642402061798121,0.4038087018929626,0.5279450691015989,0.7183239202349968,0.6649967480888354,0.2611994484739635,0.42292132911475233,0.37054615625750503,0.3447438599395854,0.2939208970104381,0.6177777816832206,0.8860750060532496,0.49684957262946344,0.43812519539779887,0.48885801141885604,0.14004958856345937,0.43256333566252925,0.5773696573212267,0.4972872849280666,0.6595457058916679,0.29037404173726983,0.6031817522210449,0.5148725833274647,0.4249444032140533,0.47773982030157125,0.4414318070616331,0.3410147683060445,0.3939621824464803,0.5350855791264968,0.3484823818402182,0.5935466726878316,0.5991687172181299,0.6481896842749026,0.9480007752862203,0.7511932675019938,0.32167982844845816,0.5203111469598958,0.5620955383230588,0.49471468591451406,0.4571775027152887,0.4285984890848965,0.21127643937383356,0.08039292426461053,0.6126601443359975,0.3435318262145835,0.36488682066237793,0.4163117771746754,0.5032076564373207,0.5742106563557221,0.23193597193237542,0.5426623496760736,0.6328755726104209,0.4922885481762926,0.6354336592494119,0.3208298842416499,0.8013172132525419,0.6801700965887785,0.18060660134260653,0.6604555277897207,0.5175001204450679,0.40975561860960197,0.5828512912958931,0.44923280264352966,0.3262608010629669,0.9281754409289544,0.5650040640688215,0.42169818866307013,0.4616412979961108,0.5203699475149764,0.16707544450407746,0.09090401114834458,0.5130683666827889,0.6458827598464492,0.5106196762863672,0.39129837670031786,0.467467197096636,0.5479464421613105,0.17213397397248784,0.5987727668782229,0.5375020150113465,0.6166818671752916,0.777470861267011,0.421829394457785,0.3393169273558429
